Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
44,0.4413,0.75,0.1708,0.5322,0.4869,0.75,0.5817,0.75,0.75,6.21,6.36625,6.168571,6.775,6.976,7.3675,7.24,7.75,-152.090262,0.771,0.0856,8
45,0.0,0.75,0.75,0.75,0.0,0.75,0.3236,0.75,0.75,5.82,6.4225,6.232857,5.98,5.626,6.7825,6.46,7.75,-141.676518,0.7248,0.0592,6
46,0.4218,0.5828,0.4443,0.75,0.0,0.75,0.75,0.75,0.75,6.19,6.36625,6.387143,6.625,6.4,7.75,7.75,7.75,-150.408989,0.8141,0.081,8
47,0.75,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,4.75,4.375,4.857143,5.5,6.4,6.0625,7.75,7.75,-124.841883,0.6069,0.1255,4
48,0.75,0.1394,0.0,0.0,0.75,0.75,0.75,0.3185,0.75,5.21,4.8925,5.268571,5.98,6.976,6.7825,6.46,5.815,-131.950029,0.6541,0.0835,4
49,0.0,0.0,0.75,0.0,0.0,0.75,0.75,0.75,0.75,4.75,5.21875,5.821429,5.5,6.4,7.75,7.75,7.75,-124.841883,0.7643,0.0797,4
50,0.75,0.75,0.0,0.0,0.1014,0.2038,0.75,0.75,0.75,5.05,4.7125,4.278571,4.825,5.59,6.5125,7.75,7.75,-128.878012,0.7357,0.1402,3
51,0.0,0.0,0.4131,0.75,0.75,0.75,0.75,0.75,0.75,5.91,6.52375,7.312857,7.75,7.75,7.75,7.75,7.75,-143.598338,0.7651,0.0623,8
52,0.0,0.75,0.429,0.75,0.497,0.5045,0.5982,0.75,0.75,6.03,6.65875,6.502857,6.775,6.58,6.85,7.3,7.75,-149.501415,0.8332,0.0785,8
53,0.0,0.0,0.75,0.75,0.75,0.5984,0.4105,0.75,0.75,5.76,6.355,7.12,7.015,6.868,6.6475,6.73,7.75,-142.611072,0.7857,0.0601,7
54,0.0,0.75,0.0,0.0,0.75,0.0,0.75,0.75,0.75,4.75,5.21875,4.857143,5.5,6.4,6.0625,7.75,7.75,-124.841883,0.6217,0.099,4
55,0.2698,0.4738,0.4204,0.75,0.75,0.75,0.3522,0.75,0.75,6.26,6.61375,6.811429,7.15,7.03,6.85,6.55,7.75,-150.933795,0.776,0.0825,8
56,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.2529,6.5,6.34375,6.142857,7.0,6.85,6.625,6.25,5.5,-118.910795,0.7111,0.0226,8
57,0.0,0.1408,0.75,0.4885,0.75,0.75,0.75,0.75,0.75,6.13,6.77125,7.415714,7.36,7.75,7.75,7.75,7.75,-146.97916,0.8411,0.0716,8
58,0.0,0.0155,0.2467,0.0,0.75,0.75,0.1775,0.75,0.75,4.45,4.88125,5.41,5.77,6.724,6.4675,6.04,7.75,-119.839244,0.7127,0.1041,5
59,0.75,0.0,0.0,0.75,0.0,0.75,0.75,0.75,0.75,5.5,5.21875,5.821429,6.625,6.4,7.75,7.75,7.75,-136.364854,0.762,0.0617,5
60,0.0,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.0,5.5,6.0625,5.821429,5.5,6.4,6.0625,5.5,4.375,-87.137825,0.6369,0.0947,4
61,0.75,0.0,0.75,0.0,0.75,0.75,0.352,0.75,0.75,5.85,5.6125,6.271429,6.025,7.03,6.85,6.55,7.75,-142.321524,0.786,0.061,6
62,0.75,0.75,0.6085,0.3152,0.75,0.75,0.5551,0.75,0.75,6.99,6.895,6.772857,6.82,7.408,7.3225,7.18,7.75,-162.322681,0.8057,0.1138,8
63,0.0,0.75,0.0,0.75,0.75,0.75,0.75,0.261,0.75,5.76,6.355,6.155714,7.015,6.868,6.6475,6.28,5.545,-140.41064,0.7593,0.0577,6
64,0.75,0.2643,0.0,0.2704,0.3405,0.4835,0.75,0.75,0.75,5.35,5.05,5.294286,6.01,6.526,7.1425,7.75,7.75,-135.990443,0.675,0.0784,5
65,0.0,0.75,0.75,0.75,0.75,0.0,0.75,0.2586,0.75,5.76,6.355,6.155714,5.89,5.518,4.96,6.28,5.545,-140.41064,0.6804,0.0813,3
66,0.75,0.0,0.75,0.0,0.0,0.75,0.75,0.75,0.75,5.5,5.21875,5.821429,5.5,6.4,7.75,7.75,7.75,-136.364854,0.757,0.0657,4
67,0.75,0.75,0.0,0.0,0.6328,0.0012,0.75,0.1743,0.75,4.8,4.43125,3.957143,4.45,5.14,4.7575,6.01,5.14,-126.501414,0.5091,0.1939,1
68,0.75,0.2554,0.75,0.75,0.75,0.75,0.75,0.75,0.3974,6.91,6.805,7.3,7.225,7.12,6.9625,6.7,6.175,-135.106582,0.8309,0.0389,8
69,0.0,0.264,0.75,0.75,0.75,0.75,0.5919,0.75,0.5554,6.16,6.805,7.3,7.225,7.12,6.9625,6.7,6.895,-135.4298,0.832,0.0398,8
70,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75,4.0,4.375,4.857143,5.5,6.4,7.75,7.75,7.75,-113.318912,0.7053,0.1514,5
71,0.75,0.75,0.3891,0.75,0.3917,0.75,0.75,0.75,0.75,7.03,6.94,6.824286,7.21,7.102,7.75,7.75,7.75,-161.512808,0.8009,0.1116,8
72,0.75,0.0,0.0,0.0,0.0,0.2392,0.75,0.3701,0.75,3.86,3.37375,3.712857,4.165,4.798,5.7475,6.61,6.04,-111.820686,0.5488,0.25,3
73,0.4291,0.0,0.4718,0.0,0.3904,0.75,0.5419,0.75,0.75,5.08,5.10625,5.692857,5.77,6.724,7.2775,7.12,7.75,-134.378135,0.7233,0.0755,4
74,0.0,0.3702,0.0,0.75,0.75,0.1955,0.4952,0.75,0.75,5.07,5.57875,5.757143,6.55,6.31,5.95,7.0,7.75,-131.563049,0.6995,0.0587,5
75,0.0,0.0,0.75,0.75,0.0,0.0,0.75,0.75,0.75,4.75,5.21875,5.821429,5.5,5.05,6.0625,7.75,7.75,-124.841883,0.6728,0.093,3
76,0.0,0.4858,0.75,0.75,0.75,0.2222,0.75,0.75,0.75,6.21,6.86125,7.068571,6.955,6.796,6.5575,7.75,7.75,-148.424777,0.8491,0.0756,8
77,0.75,0.75,0.0,0.4642,0.75,0.75,0.0,0.75,0.75,5.96,5.73625,5.448571,6.19,6.4,6.0625,5.5,7.75,-144.612209,0.6831,0.074,5
78,0.0,0.75,0.75,0.1616,0.75,0.75,0.2917,0.75,0.75,5.95,6.56875,6.4,6.175,6.922,6.715,6.37,7.75,-143.170884,0.7689,0.0611,8
79,0.0,0.75,0.75,0.2397,0.0,0.75,0.75,0.75,0.75,5.74,6.3325,6.13,5.86,6.4,7.75,7.75,7.75,-140.003476,0.7488,0.0532,6
80,0.75,0.75,0.3565,0.75,0.75,0.75,0.5066,0.4009,0.75,6.77,6.6475,6.49,6.865,6.688,6.4225,5.98,6.175,-158.738032,0.6987,0.104,8
81,0.75,0.0,0.5029,0.3533,0.75,0.75,0.75,0.75,0.75,6.35,6.175,6.914286,7.15,7.75,7.75,7.75,7.75,-151.321524,0.8652,0.0835,8
82,0.0,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.2387,5.74,6.3325,6.13,6.985,6.832,6.6025,6.22,5.455,-106.577825,0.738,0.0267,7
83,0.0,0.75,0.0,0.0,0.75,0.75,0.75,0.75,0.75,5.5,6.0625,5.821429,6.625,7.75,7.75,7.75,7.75,-136.364854,0.7756,0.0482,6
84,0.4769,0.0,0.75,0.3041,0.75,0.75,0.75,0.75,0.75,6.28,6.4,7.171429,7.075,7.75,7.75,7.75,7.75,-149.880675,0.8756,0.0796,8
85,0.75,0.75,0.75,0.75,0.0,0.3585,0.75,0.75,0.75,6.61,6.4675,6.284286,6.04,5.698,6.8725,7.75,7.75,-154.059464,0.7576,0.0918,7
86,0.0,0.0,0.75,0.75,0.0,0.75,0.75,0.75,0.0,4.75,5.21875,5.821429,5.5,5.05,6.0625,5.5,4.375,-75.614854,0.6471,0.1283,2
87,0.75,0.255,0.75,0.2982,0.75,0.75,0.75,0.75,0.75,6.8,6.68125,7.171429,7.075,7.75,7.75,7.75,7.75,-156.613161,0.9734,0.0981,8
88,0.75,0.3489,0.75,0.0011,0.75,0.75,0.75,0.75,0.75,6.6,6.45625,6.785714,6.625,7.75,7.75,7.75,7.75,-153.844495,0.7886,0.0905,8
89,0.75,0.3094,0.75,0.5106,0.75,0.75,0.75,0.75,0.75,7.07,6.985,7.441429,7.39,7.75,7.75,7.75,7.75,-162.163115,0.8168,0.1134,8
90,0.5441,0.0563,0.6412,0.379,0.6807,0.0107,0.0904,0.5769,0.6102,4.59,4.43125,4.844286,4.525,4.546,3.9025,4.84,6.355,-117.996604,0.5465,0.2101,2
91,0.1241,0.2983,0.3622,0.5047,0.7418,0.7189,0.3209,0.603,0.7105,5.37,5.78125,6.078571,6.385,6.562,6.2875,5.89,6.895,-135.878787,0.6896,0.0512,5
92,0.75,0.177,0.75,0.2784,0.75,0.75,0.6006,0.75,0.6163,6.43,6.265,6.785714,6.625,7.246,7.12,6.91,7.165,-143.320292,0.7339,0.0615,8
93,0.5247,0.0131,0.2426,0.7324,0.4283,0.3327,0.0346,0.7147,0.1627,4.16,3.97,4.381429,4.585,3.988,3.7675,3.7,4.915,-80.448145,0.4649,0.2814,1
94,0.518,0.3498,0.75,0.2453,0.75,0.75,0.75,0.75,0.75,6.62,6.7375,7.107143,7.0,7.75,7.75,7.75,7.75,-155.51328,0.8169,0.0951,8
95,0.4613,0.2034,0.0795,0.7207,0.3678,0.6048,0.2759,0.5084,0.4237,4.64,4.5775,4.831429,5.35,4.924,5.0725,4.63,5.185,-106.058607,0.5523,0.1651,1
96,0.3029,0.2096,0.7417,0.3837,0.7172,0.5975,0.3486,0.6473,0.4799,5.43,5.64625,6.04,5.77,6.04,5.68,5.44,6.085,-121.955197,0.695,0.0424,3
97,0.1158,0.1217,0.2601,0.7371,0.1702,0.4832,0.4909,0.5449,0.459,4.38,4.6675,5.037143,5.32,4.852,5.4325,5.47,5.5,-103.215677,0.566,0.1448,1
98,0.5265,0.0,0.75,0.75,0.75,0.3532,0.75,0.75,0.75,6.38,6.45625,7.235714,7.15,7.03,6.85,7.75,7.75,-151.840355,0.7879,0.085,8
99,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,6.25,6.0625,6.785714,6.625,6.4,6.0625,5.5,4.375,-98.660795,0.7128,0.0891,7
100,0.3657,0.75,0.75,0.75,0.75,0.75,0.5047,0.75,0.75,7.12,7.46875,7.428571,7.375,7.3,7.1875,7.0,7.75,-163.273948,0.8684,0.1165,8
