Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
43,0.336,0.4377,0.5872,0.1336,0.2594,0.4619,0.4091,0.1983,0.2417,4.07,4.0712,3.9443,3.55,3.826,3.9475,3.55,2.98,-85.4598,0.3577,0.3492,1
44,0.7257,0.6611,0.241,0.4166,0.0786,0.1943,0.3885,0.2371,0.2287,4.18,3.7562,3.3014,3.325,3.034,3.3625,3.58,3.115,-84.3747,0.4017,0.3944,1
45,0.2707,0.6034,0.3722,0.273,0.2051,0.7014,0.0352,0.2704,0.602,4.33,4.4425,4.1629,4.135,4.276,4.6225,3.73,4.915,-111.1305,0.2461,0.2569,1
46,0.2008,0.3435,0.6198,0.1608,0.401,0.0579,0.2253,0.5417,0.4914,4.04,4.195,4.2143,3.82,4.096,3.97,4.78,5.635,-99.977,0.2538,0.264,1
47,0.5533,0.4575,0.3922,0.2876,0.0953,0.2095,0.5321,0.714,0.4037,4.64,4.4762,4.3814,4.36,4.51,5.1625,5.92,5.995,-105.1556,0.1649,0.1854,3
48,0.1813,0.2308,0.7024,0.6868,0.2788,0.3753,0.3893,0.303,0.6294,4.78,5.05,5.3329,5.005,4.564,4.825,4.96,5.185,-120.4583,0.1417,0.1541,1
49,0.6099,0.6184,0.5214,0.4017,0.0861,0.2907,0.0353,0.4439,0.72,4.73,4.51,4.2143,3.97,3.844,4.3525,4.6,6.22,-128.0814,0.2212,0.2417,1
50,0.7294,0.5506,0.6317,0.5648,0.658,0.4574,0.0316,0.5174,0.1193,5.26,4.9713,4.8314,4.525,4.222,3.5425,3.01,3.88,-98.9605,0.2643,0.2831,1
51,0.1328,0.6438,0.0211,0.5424,0.0344,0.5211,0.2246,0.281,0.6385,4.02,4.2512,3.8929,4.345,4.042,4.735,4.42,5.14,-109.6694,0.2431,0.2544,1
52,0.1286,0.138,0.6884,0.5301,0.7326,0.7068,0.0127,0.5165,0.635,5.09,5.455,5.9114,5.695,5.68,5.2075,4.48,6.175,-125.7071,0.0811,0.1056,2
53,0.4357,0.2907,0.6207,0.253,0.4391,0.5337,0.2589,0.61,0.5149,4.95,4.9488,5.14,4.9,5.23,5.2975,5.14,6.04,-118.5112,0.1121,0.1234,2
54,0.3302,0.0883,0.3171,0.0773,0.6098,0.5557,0.6378,0.4192,0.0622,4.11,4.1275,4.4586,4.555,5.122,4.78,4.36,3.16,-74.6923,0.2784,0.2648,1
55,0.0844,0.5285,0.6727,0.1464,0.1934,0.6753,0.5394,0.3231,0.5932,4.75,5.1288,5.0371,4.705,5.176,5.7925,5.35,5.095,-118.3428,0.1186,0.1334,1
56,0.7012,0.5374,0.1662,0.1023,0.1869,0.6435,0.2282,0.0011,0.1857,3.76,3.3175,2.9543,3.025,3.25,3.385,2.26,1.855,-75.0373,0.4828,0.4766,1
57,0.6917,0.7141,0.3828,0.4814,0.7408,0.3904,0.3296,0.3261,0.0793,5.13,4.87,4.51,4.525,4.366,3.5425,3.22,2.845,-91.8768,0.294,0.3089,1
58,0.0178,0.5519,0.6937,0.5658,0.2832,0.192,0.5631,0.4445,0.2944,4.59,5.0162,4.8829,4.495,4.168,4.33,4.87,4.285,-97.9764,0.2201,0.2162,1
59,0.0448,0.0202,0.5263,0.5692,0.7266,0.0599,0.4619,0.1474,0.6362,4.2,4.555,5.0371,4.915,4.672,3.9475,4.75,4.555,-112.4414,0.2069,0.2178,1
60,0.612,0.3758,0.5589,0.2913,0.6293,0.3469,0.0101,0.2367,0.5346,4.6,4.3637,4.3557,4.075,4.168,3.5425,3.34,4.465,-113.4101,0.2761,0.2932,1
61,0.1223,0.3067,0.2356,0.1002,0.0232,0.1473,0.5191,0.0491,0.3202,2.83,2.9238,2.8,2.74,2.908,3.34,3.67,2.665,-67.3372,0.4885,0.4687,1
62,0.6957,0.1571,0.1896,0.6768,0.0934,0.3794,0.5473,0.292,0.7025,4.74,4.42,4.7029,5.035,4.618,5.32,5.62,5.455,-124.3362,0.1403,0.1598,0
63,0.0749,0.7226,0.7214,0.195,0.4331,0.3642,0.3516,0.2493,0.1297,4.23,4.555,4.1371,3.58,3.736,3.4525,3.19,2.71,-78.7174,0.3705,0.363,1
64,0.0768,0.6868,0.088,0.3929,0.1092,0.361,0.3795,0.3398,0.7176,4.16,4.465,4.0729,4.45,4.438,5.05,5.32,5.77,-116.252,0.1828,0.2094,1
65,0.4541,0.4582,0.471,0.6248,0.4319,0.4356,0.4471,0.16,0.1315,4.61,4.555,4.4714,4.345,3.898,3.655,3.22,2.305,-89.7174,0.3327,0.3441,1
66,0.0829,0.7453,0.3816,0.7094,0.4802,0.4437,0.5865,0.468,0.7129,5.61,6.0963,5.86,6.1,5.842,5.9725,6.31,6.31,-141.3027,0.0502,0.0584,5
67,0.1593,0.5814,0.2819,0.522,0.2388,0.7447,0.4848,0.5087,0.06,4.57,4.8362,4.6386,4.825,4.654,5.0275,4.15,3.565,-82.045,0.2417,0.2293,1
68,0.3462,0.6161,0.6577,0.4169,0.0465,0.1319,0.472,0.1857,0.2501,4.14,4.1388,3.79,3.265,2.962,3.34,3.73,2.98,-86.8288,0.3864,0.3832,1
69,0.2012,0.6204,0.3641,0.1904,0.567,0.2177,0.4942,0.7334,0.0743,4.45,4.6562,4.3814,4.405,4.744,4.3975,4.87,4.6,-79.8336,0.2392,0.2154,1
70,0.0653,0.3218,0.1014,0.4113,0.3407,0.3823,0.2963,0.2544,0.0533,3.22,3.4188,3.3529,3.595,3.376,3.205,2.8,2.35,-57.6074,0.4703,0.4412,1
71,0.5918,0.4032,0.1477,0.4057,0.3542,0.5412,0.5483,0.3833,0.1941,4.56,4.3412,4.3043,4.63,4.618,4.735,4.36,3.565,-92.0966,0.2542,0.2476,1
72,0.2216,0.0269,0.1279,0.3653,0.2569,0.6104,0.423,0.0762,0.4688,3.59,3.6662,4.0086,4.315,4.312,4.555,3.91,3.475,-90.6698,0.3173,0.3125,1
73,0.3283,0.3559,0.6335,0.356,0.7097,0.348,0.1479,0.2037,0.3055,4.4,4.4538,4.4843,4.12,4.096,3.2725,2.98,3.295,-94.07,0.3279,0.3342,1
74,0.2904,0.4912,0.2532,0.5373,0.123,0.1055,0.1301,0.2067,0.2181,3.36,3.3288,3.0314,2.995,2.422,2.5075,2.68,2.935,-70.3188,0.4974,0.481,1
75,0.4274,0.1085,0.3607,0.7116,0.3712,0.0667,0.6953,0.5887,0.1941,4.53,4.4875,4.8443,4.945,4.456,4.4875,5.44,4.51,-88.9324,0.2083,0.1967,1
76,0.2761,0.1884,0.7404,0.4359,0.0622,0.1544,0.396,0.1599,0.0504,3.47,3.4638,3.5714,2.89,2.476,2.71,2.83,1.945,-60.3092,0.5048,0.4837,1
77,0.5705,0.2741,0.1212,0.2556,0.53,0.586,0.4842,0.1907,0.5313,4.54,4.3412,4.4714,4.87,5.176,5.0275,4.6,4.24,-112.0732,0.1953,0.2046,1
78,0.6518,0.6377,0.4974,0.5014,0.5233,0.2392,0.3995,0.4389,0.4578,5.35,5.1625,4.9343,4.84,4.708,4.465,4.9,5.05,-123.1572,0.1487,0.161,0
79,0.6465,0.7359,0.1439,0.3343,0.3714,0.0102,0.5789,0.0183,0.1163,3.96,3.5988,3.0186,3.145,2.98,2.6425,3.16,1.63,-74.5665,0.477,0.4721,1
80,0.6815,0.4306,0.4053,0.7497,0.2265,0.0181,0.3492,0.4706,0.429,4.77,4.4762,4.42,4.375,3.7,3.8575,4.75,5.05,-108.5487,0.2337,0.2455,1
81,0.694,0.5389,0.3183,0.3345,0.4488,0.5428,0.3678,0.6534,0.307,5.2,4.9488,4.8186,4.975,5.176,5.2075,4.99,5.32,-110.1562,0.1336,0.1336,1
82,0.0173,0.5422,0.4132,0.1893,0.5834,0.6847,0.4961,0.2489,0.5105,4.68,5.1175,5.0114,5.065,5.536,5.365,4.78,4.42,-113.4919,0.143,0.1542,1
83,0.4141,0.6714,0.5653,0.6559,0.0459,0.4525,0.3962,0.5046,0.3907,5.1,5.1512,4.8829,4.675,4.222,4.915,4.87,5.005,-113.9198,0.1643,0.1731,1
84,0.3605,0.5757,0.3482,0.3891,0.5791,0.6829,0.1671,0.525,0.0797,4.71,4.7688,4.5614,4.63,4.654,4.2625,3.31,3.7,-86.9197,0.2686,0.2643,1
85,0.1544,0.6948,0.2069,0.19,0.438,0.7384,0.382,0.5998,0.1818,4.58,4.8588,4.5229,4.795,5.212,5.275,4.48,4.51,-88.1089,0.1991,0.1853,1
86,0.654,0.3395,0.6814,0.2781,0.5603,0.0224,0.1079,0.0922,0.2164,3.95,3.5875,3.52,2.92,2.8,1.99,2.26,2.395,-80.9162,0.4846,0.4864,1
87,0.6759,0.5008,0.6965,0.0494,0.585,0.6219,0.6083,0.3313,0.4178,5.49,5.2862,5.2557,4.915,5.608,5.455,5.08,4.375,-121.4505,0.1084,0.129,0
88,0.1536,0.6335,0.066,0.6964,0.6047,0.3516,0.2604,0.219,0.3791,4.36,4.6112,4.3171,4.765,4.258,3.7225,3.58,3.7,-97.5611,0.283,0.2852,1
89,0.1897,0.5002,0.1145,0.155,0.4655,0.6071,0.5216,0.2387,0.3193,4.12,4.2962,4.1243,4.48,4.888,4.8025,4.24,3.52,-91.1363,0.2671,0.2623,1
90,0.697,0.4798,0.5509,0.0402,0.0209,0.1121,0.5005,0.2076,0.7415,4.35,3.9812,3.79,3.43,3.844,4.51,5.35,5.275,-121.7775,0.2393,0.2738,0
91,0.7175,0.0181,0.7393,0.5497,0.6678,0.5321,0.561,0.4248,0.5956,5.81,5.6012,6.2329,5.995,6.004,5.7475,5.74,5.59,-137.7893,0.0445,0.054,3
92,0.2814,0.4997,0.078,0.7165,0.5329,0.4017,0.4366,0.1026,0.6053,4.66,4.8025,4.7029,5.2,4.744,4.4875,4.45,4.195,-118.8143,0.1895,0.2038,1
93,0.1329,0.0927,0.4851,0.6851,0.2642,0.6186,0.5145,0.6336,0.7099,5.13,5.5,6.0271,6.13,5.914,6.5575,6.55,7.03,-133.21,0.0861,0.0595,6
94,0.4142,0.3356,0.5928,0.0031,0.0674,0.0991,0.5073,0.1131,0.741,3.87,3.7675,3.7257,3.295,3.754,4.285,5.08,4.825,-113.7728,0.2815,0.3054,1
95,0.2022,0.3917,0.208,0.5593,0.0377,0.3134,0.6225,0.2029,0.5691,4.1,4.2625,4.2271,4.45,4.132,4.825,5.17,4.465,-106.0085,0.2316,0.2377,1
96,0.6346,0.0265,0.1302,0.4605,0.2623,0.3535,0.0821,0.4944,0.1371,3.57,3.1825,3.4557,3.67,3.376,3.385,3.13,3.835,-70.1104,0.4158,0.393,1
97,0.4032,0.1369,0.0018,0.285,0.1751,0.2178,0.2456,0.5087,0.1024,3.08,2.89,2.98,3.31,3.268,3.43,3.58,3.745,-58.1308,0.4516,0.4201,1
98,0.3994,0.0459,0.3364,0.6565,0.3505,0.0379,0.0111,0.7496,0.2637,3.86,3.7675,4.0986,4.105,3.538,3.385,4.06,5.545,-81.4685,0.3158,0.3125,1
99,0.4528,0.2183,0.6071,0.6785,0.6324,0.6226,0.1014,0.307,0.4623,5.08,5.0838,5.3843,5.2,4.816,4.3525,3.61,4.465,-116.4125,0.1776,0.2034,1
100,0.0489,0.6026,0.0832,0.5415,0.4046,0.1515,0.7164,0.6589,0.2581,4.46,4.8362,4.6129,5.095,4.942,5.0275,5.92,5.14,-92.3017,0.1621,0.1574,2
