Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
13,0.978,0.4555,0.5413,0.486,0.2559,0.6688,0.1501,0.2701,0.8376,0.011185,0.189011,1.467209,0.850183,7.332578,10.313333,17.226338,43.961353,1.661427,0.3417,0.4218,6
14,0.9945,0.6042,0.5826,0.6405,0.129,0.5918,0.2111,0.292,0.7462,0.013807,0.135218,0.716447,0.630215,10.286816,6.650959,13.378365,21.2355,0.53625,0.3044,0.4345,4
15,0.0356,0.7851,0.2758,0.9875,0.6147,0.6299,0.0921,0.5058,0.0606,0.015493,0.015835,0.326761,0.210887,0.364403,0.009438,2.426929,0.896018,102.402071,0.0828,0.7572,1
16,0.9942,0.4804,0.5608,0.4805,0.2476,0.6745,0.1518,0.2683,0.8425,0.011517,0.194619,1.510743,0.875409,7.958261,11.495266,17.36922,42.765126,0.830713,0.3593,0.4244,6
17,0.4922,0.0135,0.7751,0.5186,0.4747,0.7149,0.8161,0.1406,0.7466,0.001021,0.02508,0.006402,0.014526,0.056486,0.098378,0.057808,26.013488,27.34875,0.0859,0.8641,1
18,0.9925,0.3527,0.4275,0.4021,0.1453,0.0382,0.7555,0.2344,0.1534,0.00457,0.017999,0.007382,0.738184,4.357336,7.689417,16.988247,55.350178,0.860143,0.1867,0.6326,4
19,0.7779,0.4024,0.0865,0.0638,0.105,0.1637,0.0199,0.8419,0.4255,1e-06,0.0,0.000145,0.000779,0.008345,0.14527,1.562596,2.575707,1.210802,0.0113,0.9667,0
20,0.4496,0.7613,0.5545,0.1305,0.0338,0.3865,0.7646,0.2359,0.8786,0.00059,0.015561,0.006466,0.042139,2.23362,15.410381,14.492522,10.170191,51.792637,0.1398,0.6669,4
21,0.9201,0.449,0.0741,0.2989,0.9892,0.1988,0.8938,0.4678,0.035,0.077292,0.089854,0.020954,0.761961,0.009621,2.244836,42.606068,55.993637,8.852749,0.2605,0.5836,3
22,0.3258,0.101,0.8147,0.9658,0.5562,0.8552,0.9172,0.8146,0.1489,0.68033,0.187745,0.085925,0.174847,0.981282,0.068975,0.539309,25.546236,57.629556,0.1956,0.613,4
23,0.7528,0.9874,0.8052,0.185,0.4843,0.2575,0.5892,0.6429,0.3037,0.139655,0.112223,0.216627,1.503787,2.20149,18.048651,5.226709,0.277869,9.262288,0.1739,0.493,4
24,0.5379,0.5675,0.687,0.2604,0.4818,0.6289,0.3717,0.6495,0.8659,0.047807,0.198019,0.963336,0.898046,2.629413,14.391757,8.737651,21.263101,42.123283,0.221,0.116,4
25,0.2245,0.0298,0.3087,0.7503,0.0298,0.2027,0.6902,0.8704,0.8157,7.7e-05,6.4e-05,0.00022,0.002832,0.114476,0.039339,0.350243,16.412373,59.988992,0.0825,0.8755,1
26,0.352,0.6917,0.2417,0.5676,0.679,0.7284,0.2217,0.1605,0.8077,0.008085,0.223394,0.942895,0.447105,0.779268,1.83709,13.528959,7.997668,47.912298,0.2277,0.4948,3
27,0.957,0.9071,0.6293,0.0294,0.7592,0.9366,0.4456,0.2094,0.0738,0.108834,0.440239,0.681101,0.079045,0.416024,56.047695,33.934949,9.070821,4.199454,0.2699,0.5465,5
28,0.0378,0.9092,0.6855,0.1493,0.9054,0.0111,0.1548,0.0838,0.484,0.0,4e-06,2.7e-05,0.003103,0.00031,0.019518,0.010317,0.003291,0.877694,0.0011,0.9971,0
29,0.8705,0.9325,0.463,0.0511,0.0381,0.1211,0.2741,0.1597,0.306,9e-05,0.000687,0.00221,0.022205,0.605599,11.985816,14.810848,2.064435,4.40684,0.0309,0.8222,2
30,0.4191,0.9199,0.5523,0.1328,0.173,0.4326,0.7459,0.1904,0.9461,0.001557,0.132723,0.054618,0.289604,2.480616,20.001258,18.80996,3.634775,62.743139,0.1822,0.5668,4
31,0.453,0.1988,0.8898,0.0269,0.4859,0.2204,0.1548,0.003,0.9099,0.0,0.003929,0.022266,0.092873,0.123927,7.856829,1.001102,36.403703,55.616768,0.0871,0.7707,3
32,0.2729,0.8659,0.496,0.2116,0.8128,0.3934,0.2882,0.7082,0.3076,0.037524,0.022213,0.187527,0.413115,0.158858,3.145315,3.981411,1.189847,24.746104,0.0489,0.6637,0
33,0.9885,0.3239,0.5646,0.4141,0.2313,0.6824,0.0836,0.3587,0.6863,0.003443,0.019745,0.354785,0.181476,1.898592,3.548209,4.725218,22.820654,0.338988,0.0803,0.639,0
34,0.0737,0.2549,0.4387,0.0544,0.6987,0.27,0.8126,0.6823,0.6276,0.000254,0.000323,0.000237,0.003368,0.001977,0.125216,0.167753,0.898676,15.91941,0.0133,0.96,0
35,0.5391,0.4738,0.6718,0.2353,0.5385,0.7567,0.4027,0.7798,0.8888,0.055545,0.142424,0.971072,0.51109,1.814055,12.48806,8.093204,27.655696,44.450105,0.1612,0.1802,3
36,0.5666,0.5109,0.7689,0.2238,0.4801,0.8301,0.2886,0.6462,0.9195,0.030513,0.205377,1.436626,0.414435,2.641005,18.006854,6.895732,28.805699,44.348194,0.2946,0.2749,5
37,0.0999,0.7243,0.615,0.5188,0.9407,0.0266,0.0324,0.5912,0.9212,9.4e-05,0.000817,0.064431,2.147696,0.141327,2.174258,2.89604,2.887789,92.821801,0.1,0.7564,2
38,0.3249,0.7716,0.4695,0.6537,0.1318,0.3518,0.743,0.3542,0.3348,0.016557,0.045893,0.024807,0.177194,1.82436,1.129135,3.637943,2.050298,18.942975,0.0551,0.7315,0
39,0.6467,0.1878,0.6856,0.7373,0.413,0.4094,0.148,0.5196,0.9909,0.000929,0.08579,1.012804,1.714646,4.182063,2.490464,4.303477,59.181936,39.342218,0.2176,0.4509,4
40,0.5753,0.4687,0.8549,0.1074,0.3284,0.7958,0.3614,0.6736,0.8028,0.022868,0.056318,0.303394,0.118513,1.203091,14.528508,2.880735,21.656591,29.589357,0.1616,0.5249,1
41,0.4335,0.6649,0.5231,0.3625,0.008,0.3633,0.7785,0.2658,0.9121,0.000367,0.011012,0.004255,0.034383,5.31859,9.550778,13.775161,14.783948,57.639196,0.198,0.6587,4
42,0.8901,0.2786,0.5833,0.667,0.2542,0.4495,0.8416,0.9928,0.5771,0.026654,0.000641,0.01221,0.09327,0.508744,0.334101,0.733136,4.48859,0.770513,0.0128,0.8796,0
43,0.5971,0.7853,0.5035,0.207,0.0059,0.6787,0.6494,0.1447,0.9943,3.5e-05,0.021266,0.013315,0.017902,5.538519,21.045838,26.640302,14.163198,44.962535,0.1767,0.6519,3
44,0.4066,0.3346,0.7714,0.9928,0.9498,0.5209,0.1584,0.5064,0.1487,0.30397,0.343587,3.681293,4.045377,0.443572,0.089611,2.676678,23.628118,50.748415,0.3214,0.487,4
45,0.1183,0.0315,0.6973,0.645,0.7225,0.9672,0.3868,0.7144,0.4852,9.8e-05,7.8e-05,0.000421,2.1e-05,0.000277,0.000532,0.000652,0.070266,0.531224,0.0002,0.9981,0
46,0.2309,0.5786,0.0674,0.5863,0.6539,0.0107,0.8408,0.1598,0.2801,0.000151,0.0011,0.00025,0.154402,0.083979,0.166738,5.403016,4.20702,33.534219,0.0529,0.8539,0
47,0.8101,0.9233,0.5812,0.7068,0.0443,0.4916,0.3966,0.4753,0.4464,0.001951,0.003843,0.011087,0.019232,0.905058,0.385074,0.961541,0.199077,0.583713,0.016,0.9265,0
48,0.748,0.4782,0.2388,0.4962,0.9938,0.2401,0.2557,0.0083,0.0133,0.00297,0.296982,0.853793,3.65362,0.04856,4.855954,30.754374,43.838471,28.101584,0.2771,0.4781,6
49,0.2524,0.7666,0.2256,0.6533,0.7931,0.7366,0.1214,0.2442,0.8291,0.006592,0.122798,1.184898,0.473086,0.483681,1.240206,11.862845,4.601879,60.024513,0.1667,0.5627,3
50,0.0753,0.6431,0.9649,0.9804,0.9225,0.7601,0.6369,0.4686,0.9564,0.044377,1.251051,1.327766,1.164707,0.421995,0.107652,0.224275,3.153864,100.748425,0.2483,0.6109,4
51,0.41,0.8609,0.6076,0.2048,0.1079,0.3264,0.6711,0.2433,0.8658,0.002989,0.072812,0.047188,0.290318,3.505876,15.756745,12.592481,5.256253,54.02769,0.1866,0.5808,4
52,0.9972,0.8644,0.5535,0.0492,0.4668,0.9182,0.6038,0.5379,0.1184,0.274568,0.265785,0.385196,0.083738,1.180354,42.314585,36.443183,13.18358,0.0,0.2388,0.4937,5
53,0.928,0.4494,0.063,0.2976,0.9866,0.202,0.8644,0.4734,0.0357,0.06338,0.074449,0.022867,0.653347,0.008249,1.924842,43.079808,56.013934,7.665641,0.1853,0.6071,3
54,0.878,0.9315,0.1438,0.6657,0.8348,0.7292,0.8508,0.6294,0.2501,1.001746,0.784436,0.374135,0.922524,0.699817,2.027566,37.742562,3.3033,6.435,0.1041,0.5015,4
55,0.6614,0.1715,0.6784,0.7399,0.4283,0.4139,0.1462,0.5261,0.9622,0.003466,0.076847,0.926521,1.568572,3.524186,2.172329,3.931817,59.989117,37.233114,0.1745,0.4637,4
56,0.5783,0.9496,0.5777,0.6712,0.5435,0.1732,0.2704,0.2342,0.1136,0.104977,0.394881,1.386548,9.273447,9.517594,10.190805,22.362268,2.802289,40.584878,0.2687,0.3022,7
57,0.9228,0.4468,0.1037,0.2956,0.9864,0.1851,0.8896,0.4672,0.0397,0.102735,0.120678,0.028142,1.090667,0.013601,3.173575,40.803112,55.411634,8.760733,0.2213,0.5482,4
58,0.4167,0.9431,0.5796,0.1425,0.1628,0.3995,0.739,0.1954,0.9546,0.001642,0.131393,0.057707,0.332922,2.913069,21.303052,17.937614,2.726081,62.743139,0.2002,0.5657,4
59,0.924,0.5293,0.6676,0.4553,0.1005,0.7549,0.0625,0.1529,0.9385,0.000649,0.061315,1.130116,0.40075,14.427011,18.81784,17.163867,46.1236,8.533506,0.2939,0.5121,5
60,0.6522,0.8757,0.593,0.5074,0.4465,0.0825,0.6814,0.6576,0.8589,0.034591,0.127283,0.176171,6.331139,8.410934,14.692896,20.837383,6.930394,31.09792,0.2209,0.3601,4
61,0.7711,0.8614,0.6127,0.7491,0.4593,0.5212,0.8648,0.1124,0.1501,0.501213,4.770901,0.87265,5.753734,14.071633,8.686193,22.213871,9.272338,19.78328,0.3159,0.2889,7
62,0.1538,0.2666,0.8809,0.0031,0.1751,0.3564,0.0567,0.9822,0.8799,0.0,0.0,0.0,0.0,0.0,3.356163,0.457659,10.311443,80.043167,0.0707,0.8388,1
63,0.5444,0.0459,0.2762,0.9564,0.9644,0.563,0.1568,0.9701,0.3864,0.004647,0.000236,0.041228,0.038563,0.003652,0.003804,0.244542,6.4532,5.786495,0.0207,0.9327,0
64,0.3935,0.4247,0.7752,0.8781,0.8643,0.4881,0.1354,0.4662,0.3298,0.058187,0.097933,1.135072,1.373723,0.438489,0.427099,1.003866,6.301325,16.992963,0.0762,0.6148,2
65,0.1241,0.985,0.7924,0.2932,0.1307,0.6727,0.332,0.3007,0.257,0.008725,0.027512,0.079797,0.058661,1.189637,3.34777,1.253399,0.060289,44.211617,0.0933,0.7426,0
66,0.1979,0.4232,0.8975,0.4754,0.4668,0.2938,0.9571,0.8585,0.8467,0.052685,0.057178,0.017017,1.041573,1.654281,3.381393,0.72252,9.977654,68.81141,0.0873,0.5446,2
67,0.4794,0.8332,0.2048,0.1239,0.0627,0.8287,0.7287,0.3018,0.4934,3.2e-05,0.000147,7.8e-05,5.9e-05,0.005426,0.042328,0.1924,0.049259,0.313905,0.0011,0.9957,0
68,0.3719,0.5641,0.4737,0.5037,0.0373,0.4261,0.7883,0.1767,0.8241,0.001649,0.041726,0.013526,0.085383,3.595057,3.744851,8.445835,12.520779,48.452648,0.1074,0.6297,1
69,0.1554,0.1344,0.7261,0.2043,0.1893,0.2602,0.4161,0.9429,0.3948,0.000454,4.8e-05,0.001095,0.005371,0.030943,0.152804,0.070646,1.751044,10.566644,0.0068,0.9631,0
70,0.235,0.8052,0.275,0.9931,0.3435,0.4501,0.588,0.0629,0.5074,8.6e-05,0.00276,0.002041,0.006083,0.02147,0.000329,0.084494,0.027527,0.458784,0.0012,0.9934,0
71,0.5889,0.9509,0.6024,0.666,0.5447,0.1668,0.2667,0.2505,0.111,0.120075,0.404748,1.45909,9.758622,10.015542,10.723974,21.664594,2.850605,39.618571,0.2579,0.303,7
72,0.2448,0.741,0.5754,0.4397,0.0431,0.1679,0.8757,0.0411,0.0316,0.001164,0.028812,0.004093,0.166514,4.814853,6.383328,8.254303,6.905144,84.101116,0.1566,0.6532,3
73,0.7563,0.3021,0.9172,0.5613,0.9369,0.0068,0.9283,0.4818,0.1936,0.029429,0.03936,0.005697,8.057631,0.519512,6.803134,1.344493,39.214373,17.690695,0.1299,0.6271,3
74,0.2233,0.7841,0.3588,0.6403,0.6702,0.7244,0.5975,0.4773,0.7947,0.077446,0.399521,0.512207,0.497979,0.875975,1.493139,7.373528,3.249552,52.368806,0.1055,0.4519,4
75,0.2315,0.7688,0.2624,0.9938,0.4841,0.4875,0.0011,0.5035,0.0097,0.0,0.0,1.205189,1.254381,2.664534,0.051759,14.7313,5.946295,86.552879,0.1604,0.6276,5
76,0.9429,0.0963,0.587,0.1095,0.691,0.8484,0.4926,0.7256,0.8972,0.012664,0.04684,0.180564,0.062479,0.187134,4.884155,3.813566,83.712419,5.937051,0.2092,0.69,2
77,0.2604,0.7393,0.2424,0.9985,0.5074,0.5085,0.0234,0.4789,0.0031,0.013029,0.014115,1.330029,1.30395,2.556765,0.0,16.523312,7.6388,83.62,0.1946,0.5685,5
78,0.2126,0.0776,0.7739,0.4507,0.3868,0.6973,0.2642,0.1056,0.9153,0.000375,0.037927,0.121287,0.070243,0.366227,0.733787,0.398515,19.925747,81.476914,0.0668,0.7619,1
79,0.707,0.8559,0.9219,0.9184,0.6315,0.2392,0.5338,0.5101,0.029,2.267202,2.245662,4.064155,27.382605,21.160325,4.973049,5.405489,10.999541,32.091215,0.4992,0.275,6
80,0.416,0.8702,0.1853,0.4845,0.0236,0.19,0.8885,0.7401,0.5367,8.3e-05,6.3e-05,3e-05,0.001161,0.070242,0.077649,0.636593,0.117436,1.247488,0.0049,0.9843,0
81,0.2272,0.9678,0.3293,0.9573,0.6359,0.4267,0.8831,0.4183,0.0756,0.682119,1.023885,0.240725,2.659176,2.624187,0.303725,15.41636,0.711634,79.414207,0.1509,0.4659,6
82,0.3146,0.9292,0.7961,0.2439,0.0346,0.8872,0.9876,0.9172,0.2724,0.046065,0.005487,0.000693,0.008563,2.517038,8.217135,2.703005,1.01726,32.346053,0.0575,0.7131,2
83,0.3322,0.0957,0.7939,0.9579,0.5664,0.8868,0.939,0.8302,0.1595,0.691216,0.168541,0.063282,0.130356,0.893989,0.086627,0.575684,24.672188,55.657798,0.1348,0.6318,4
84,0.7294,0.9668,0.7968,0.1605,0.5056,0.2656,0.5898,0.6748,0.2889,0.141062,0.097857,0.206067,1.358891,1.788495,19.162446,5.703109,0.881924,10.873037,0.0567,0.4878,3
85,0.3012,0.0137,0.8826,0.0503,0.2268,0.5688,0.3936,0.0125,0.0595,7e-06,0.000713,0.001126,0.001393,0.010842,0.267525,0.038401,31.680641,74.668177,0.185,0.8728,2
86,0.7837,0.6629,0.8142,0.8094,0.6724,0.5131,0.6588,0.6831,0.2742,1.772562,1.142667,1.839521,5.198184,5.225101,3.714064,4.585264,12.432135,10.313234,0.1872,0.3728,5
87,0.3491,0.9076,0.3083,0.1744,0.2457,0.8527,0.4033,0.6081,0.2796,0.02729,0.024233,0.093203,0.027413,0.54825,3.569001,9.570971,1.371854,28.308107,0.0595,0.6847,0
88,0.8946,0.5217,0.8753,0.2785,0.1448,0.1226,0.269,0.5732,0.7547,0.003953,0.011927,0.074995,0.753376,5.258959,15.724463,2.978118,22.9086,5.89875,0.073,0.6419,2
89,0.7083,0.8535,0.9188,0.9073,0.6347,0.236,0.5297,0.5163,0.0362,2.213396,2.128266,3.931937,26.491776,20.471924,5.472151,5.287102,11.662725,31.757656,0.3773,0.2723,6
90,0.9645,0.4029,0.6074,0.5798,0.0772,0.6514,0.1872,0.2589,0.6512,0.002716,0.022087,0.127242,0.084586,2.779255,2.18757,3.330024,12.807785,0.889429,0.027,0.736,1
91,0.3553,0.7263,0.2324,0.6119,0.5932,0.7708,0.3776,0.0551,0.8915,0.004059,0.578166,1.003535,0.483479,1.46077,2.27789,19.553794,9.3925,61.843624,0.1651,0.4475,4
92,0.2701,0.6516,0.6628,0.883,0.0475,0.783,0.8965,0.4253,0.2266,0.071563,0.123199,0.024015,0.067736,5.849896,0.839698,3.604764,5.708902,44.100513,0.0519,0.6244,2
93,0.6015,0.9613,0.5757,0.6634,0.5399,0.1609,0.2563,0.2407,0.1185,0.09851,0.354487,1.327533,9.418306,9.551192,10.696328,22.781227,2.260042,37.667373,0.192,0.3143,7
94,0.0195,0.5274,0.9896,0.103,0.9116,0.5747,0.9162,0.8986,0.5574,0.000831,0.00021,0.000183,0.001721,0.000396,0.039584,0.000444,0.039397,4.107352,0.0055,0.9883,0
95,0.326,0.9109,0.0332,0.5902,0.8017,0.2652,0.8898,0.3035,0.1705,0.020363,0.057245,0.010107,0.248433,0.08508,0.295616,23.3128,2.376971,53.621898,0.1683,0.7401,2
96,0.5699,0.3676,0.7846,0.2833,0.6625,0.7977,0.453,0.7988,0.8614,0.108907,0.194477,1.188472,0.540215,1.391462,10.523664,4.122518,31.906466,38.206016,0.1447,0.2784,5
97,0.4163,0.3445,0.7569,1.0,0.9393,0.5222,0.1505,0.4983,0.1414,0.304016,0.353507,4.006408,4.350851,0.578571,0.0,3.045108,24.629552,51.533696,0.1639,0.4738,6
98,0.2799,0.4531,0.7038,0.2987,0.6961,0.6558,0.4945,0.5771,0.5233,0.001525,0.0023,0.0057,0.005758,0.007257,0.056447,0.034559,0.140797,0.658271,0.001,0.9891,0
99,0.7695,0.8596,0.6008,0.7469,0.4655,0.5279,0.8546,0.0994,0.1656,0.419121,4.54469,0.891116,5.268231,12.639938,7.949646,21.199057,8.627523,18.407517,0.2661,0.3016,7
100,0.9707,0.2921,0.2512,0.0584,0.9173,0.7702,0.9458,0.4873,0.3679,0.015005,0.02479,0.002558,0.015283,0.005778,1.13157,3.611395,11.788922,0.513529,0.0313,0.8492,0
