Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
29,0.1189,0.5247,0.5165,0.1647,0.5086,0.561,0.1505,0.4138,0.8585,0.0011,0.0117,0.112,0.1035,0.226,2.4218,2.6613,5.1178,78.1891,0.7727,0.769,1
30,0.6908,0.7248,0.3189,0.5493,0.933,0.7475,0.803,0.7899,0.7922,0.5434,0.6879,0.8189,1.3649,0.4109,4.8031,22.6813,12.9713,20.8132,1.775,0.3641,6
31,0.3875,0.5679,0.0826,0.1453,0.2216,0.5022,0.8255,0.2801,0.937,0.0004,0.0187,0.0053,0.0313,0.2219,1.6124,21.8155,17.8884,65.068,0.7701,0.7429,2
32,0.7032,0.7401,0.0965,0.3185,0.6493,0.3306,0.2737,0.1028,0.6864,0.001,0.0293,0.088,0.2447,0.1967,1.194,15.8036,6.1696,10.1696,0.7729,0.7692,1
33,0.7287,0.5037,0.6632,0.7286,0.2745,0.6956,0.8367,0.5201,0.0793,1.3775,1.3821,0.5485,1.4691,13.2401,6.7082,12.7991,37.6444,27.8465,4.2109,0.1513,8
34,0.8532,0.6341,0.0767,0.7944,0.5459,0.5716,0.7294,0.7036,0.5138,0.0016,0.0014,0.0017,0.0048,0.0092,0.0054,0.2974,0.1899,0.0906,0.9902,0.9902,0
35,0.6006,0.5083,0.7811,0.5233,0.426,0.7509,0.3532,0.2783,0.4447,0.0092,0.0423,0.109,0.0559,0.2965,0.4802,0.2822,1.2322,1.6765,0.875,0.8797,0
36,0.6038,0.8845,0.1372,0.0585,0.5694,0.3735,0.3292,0.2506,0.3088,0.0018,0.0078,0.0212,0.054,0.0646,2.3554,15.3928,2.4407,13.5595,0.8155,0.8275,1
37,0.7138,0.571,0.7522,0.9628,0.3506,0.9126,0.8195,0.947,0.3005,1.8749,0.141,0.6189,0.3401,7.0171,0.4498,3.7484,11.3111,10.7443,4.1116,0.5324,3
38,0.4507,0.7366,0.8617,0.1998,0.0619,0.6984,0.9687,0.7678,0.5476,0.0025,0.0016,0.0002,0.0032,0.1654,0.7038,0.1432,0.3594,1.6897,0.9615,0.9626,0
39,0.3076,0.5545,0.7857,0.3695,0.7795,0.7021,0.0273,0.9947,0.2514,0.0325,0.0004,1.4154,0.6254,0.588,4.5505,1.92,7.4807,37.0012,0.7809,0.5797,1
40,0.6675,0.1402,0.8324,0.7862,0.4862,0.4381,0.9231,0.4403,0.4046,0.034,0.0721,0.0112,0.178,0.3309,0.1725,0.1682,6.0784,3.4812,0.8019,0.823,0
41,0.785,0.3838,0.4808,0.8586,0.3155,0.3472,0.9146,0.9371,0.023,1.2823,0.0835,0.1377,2.8408,9.2873,2.2234,17.2047,53.9822,24.5577,3.3539,0.364,5
42,0.8029,0.8497,0.1331,0.9802,0.6457,0.2974,0.324,0.0047,0.0263,0.0,0.5982,1.2712,4.3619,3.3553,0.1956,65.4661,13.2791,22.1319,1.9602,0.5207,5
43,0.1762,0.4671,0.0754,0.8817,0.7659,0.1721,0.6277,0.8335,0.4555,0.0005,0.0002,0.0006,0.0082,0.0029,0.0017,0.1674,0.2052,1.7637,0.9911,0.9911,0
44,0.1977,0.4828,0.9025,0.682,0.5098,0.3531,0.7579,0.2323,0.029,0.1968,0.6791,0.2785,2.1552,3.1857,3.0595,1.0623,11.5086,88.5275,1.1444,0.3781,5
45,0.5616,0.3579,0.2988,0.6734,0.7812,0.2185,0.2506,0.5478,0.9287,0.007,0.0821,0.5475,2.5883,0.9359,2.0954,14.8157,37.6271,46.194,0.6462,0.4251,4
46,0.746,0.1901,0.7657,0.1194,0.4409,0.4038,0.058,0.1403,0.1763,0.0012,0.0092,0.1675,0.2673,0.5671,7.4262,2.5207,46.7222,19.2272,0.7538,0.6786,2
47,0.4093,0.932,0.5416,0.2473,0.9939,0.7816,0.0379,0.1869,0.5776,0.0009,0.009,0.2673,0.0785,0.0036,1.0817,1.2286,0.201,4.1328,0.8564,0.8814,0
48,0.6745,0.5787,0.3124,0.5733,0.9703,0.2853,0.8719,0.5231,0.9457,0.0473,0.8726,0.2716,5.1157,0.2228,5.6037,29.0062,30.4412,35.6987,1.4384,0.3343,5
49,0.7672,0.1062,0.5509,0.3591,0.7873,0.9921,0.3195,0.3383,0.1075,0.1227,0.2677,0.8619,0.0128,0.3403,2.881,3.6831,66.221,22.2251,0.9094,0.5347,4
50,0.3465,0.4964,0.765,0.5331,0.2956,0.4193,0.5341,0.0698,0.3752,0.003,0.0647,0.0617,0.1812,0.7289,0.9234,0.6204,2.585,9.6015,0.808,0.8163,0
51,0.5605,0.2912,0.7595,0.7581,0.9056,0.9396,0.6883,0.4556,0.799,0.3588,2.1063,1.7524,0.3608,0.5948,2.0869,2.7459,28.0113,30.9984,2.6587,0.4573,4
52,0.1298,0.3852,0.4311,0.699,0.829,0.2021,0.0814,0.0782,0.0607,0.0016,0.0199,0.2486,1.0809,0.2767,0.6976,3.0826,8.4588,92.8019,0.6993,0.6861,2
53,0.4047,0.7343,0.6025,0.9623,0.436,0.5789,0.7706,0.9312,0.5579,0.0567,0.0097,0.0414,0.1303,0.3948,0.0294,0.4895,0.4526,2.5147,0.8249,0.8705,0
54,0.9452,0.5391,0.0493,0.9432,0.958,0.3564,0.2421,0.8082,0.0129,0.1803,0.0427,0.7119,1.6652,0.1084,0.173,54.7812,49.1216,5.6203,1.3755,0.5919,5
55,0.5439,0.223,0.0722,0.6062,0.0046,0.3903,0.7924,0.118,0.6402,0.0,0.0,0.0,0.0,0.0995,0.0636,2.1665,8.2592,9.02,0.9128,0.9204,0
56,0.7933,0.3438,0.1888,0.8204,0.8635,0.7831,0.211,0.3427,0.1626,0.1399,0.3232,1.8422,0.6577,0.4867,0.7631,18.0735,43.3134,17.445,1.1336,0.4454,5
57,0.0634,0.3387,0.29,0.9379,0.5903,0.3962,0.1374,0.2395,0.5486,0.0001,0.0004,0.0035,0.006,0.007,0.0011,0.0445,0.1217,2.8878,0.9901,0.9902,0
58,0.8372,0.8409,0.2768,0.4899,0.1794,0.1803,0.4755,0.704,0.7664,0.0146,0.0273,0.0985,0.8632,4.7956,6.0871,30.6911,8.1193,9.6659,0.8163,0.5682,3
59,0.353,0.9532,0.2194,0.0276,0.1119,0.1915,0.986,0.5565,0.0439,0.0027,0.0022,0.0,0.0214,0.2139,7.7703,28.4012,1.9164,71.181,0.9306,0.7805,3
60,0.8374,0.7702,0.8236,0.2571,0.2842,0.4501,0.7157,0.365,0.5211,0.002,0.0072,0.0044,0.0194,0.0908,0.3588,0.1064,0.1766,0.1463,0.972,0.9723,0
61,0.7964,0.4646,0.4109,0.0738,0.4042,0.5482,0.95,0.7093,0.2358,0.0679,0.0365,0.0066,0.1084,0.3613,8.0009,12.3801,24.6324,11.4039,0.5779,0.6333,4
62,0.7262,0.1217,0.16,0.6695,0.3929,0.6894,0.7978,0.1482,0.6775,0.003,0.053,0.0156,0.035,0.1766,0.1426,2.2687,19.8059,8.3244,0.8025,0.838,0
63,0.8944,0.4215,0.3001,0.9552,0.1881,0.9094,0.3974,0.5486,0.4716,0.0031,0.0048,0.016,0.0026,0.1248,0.0064,0.3743,0.7385,0.1574,0.9712,0.9715,0
64,0.7633,0.9444,0.7666,0.7987,0.2729,0.0229,0.8268,0.0157,0.6899,0.0004,0.0655,0.0137,3.9473,10.89,3.7295,5.57,1.5458,8.1357,1.4291,0.6775,2
65,0.9912,0.2048,0.0197,0.4292,0.1435,0.5821,0.5361,0.0631,0.2535,0.0002,0.0038,0.0034,0.0054,0.0785,0.121,10.4054,42.471,0.5362,0.8544,0.8673,1
66,0.7971,0.0512,0.8474,0.5864,0.3805,0.8232,0.2906,0.8822,0.1417,0.1219,0.0193,0.3943,0.1219,1.1051,1.2386,0.5331,67.5269,17.7702,0.8242,0.6324,3
67,0.0565,0.9614,0.8984,0.1429,0.22,0.127,0.4906,0.9188,0.4864,0.0,0.0,0.0001,0.0008,0.0034,0.0269,0.0035,0.0014,0.5674,0.9977,0.9978,0
68,0.3721,0.7159,0.93,0.8841,0.1629,0.491,0.4272,0.5244,0.0143,0.4253,0.3966,1.0952,1.9998,20.5859,3.3419,2.0962,11.6453,70.816,2.4419,0.3345,6
69,0.2014,0.0295,0.7875,0.4178,0.8669,0.3967,0.3552,0.8477,0.1029,0.0189,0.0037,0.0439,0.1028,0.0256,0.272,0.1247,19.1965,79.1607,0.7893,0.8077,1
70,0.2965,0.9094,0.4939,0.7494,0.9085,0.7296,0.9744,0.984,0.2468,2.5481,0.0693,0.1072,1.3219,0.4842,1.7934,7.4662,1.4479,37.5375,5.1242,0.5629,2
71,0.588,0.7414,0.0764,0.7521,0.9165,0.0328,0.2775,0.6852,0.9999,0.0,0.0071,0.0588,2.6416,0.2368,0.9867,45.3889,17.3342,46.33,1.1093,0.6767,2
72,0.1682,0.6346,0.0629,0.5009,0.5906,0.3464,0.4315,0.7446,0.4732,0.0002,0.0001,0.0005,0.0018,0.0019,0.0046,0.144,0.09,1.1874,0.9946,0.9945,0
73,0.1297,0.375,0.7139,0.644,0.7516,0.6423,0.8534,0.3005,0.8807,0.0302,0.5878,0.1482,0.5557,0.5146,1.1577,1.3136,7.7124,81.9265,0.8697,0.5892,2
74,0.1573,0.6047,0.5283,0.627,0.548,0.5369,0.6346,0.3935,0.0469,0.2404,0.3958,0.3811,0.8773,1.5604,2.0365,4.881,6.9234,90.8694,0.8161,0.3632,4
75,0.4819,0.4247,0.3854,0.8469,0.5503,0.5454,0.8109,0.2357,0.3023,0.1019,0.4611,0.1423,0.6128,1.1142,0.4369,4.5562,10.3145,19.2656,0.7386,0.5336,2
76,0.8066,0.7519,0.3388,0.8244,0.1025,0.333,0.4655,0.7334,0.7236,0.0234,0.0309,0.129,0.4942,6.6386,1.6192,17.4617,8.8191,8.2747,0.8442,0.5966,2
77,0.3792,0.4964,0.3231,0.019,0.8908,0.3033,0.5376,0.479,0.3837,0.0008,0.0013,0.0022,0.0112,0.002,0.8801,1.9085,2.8066,9.1584,0.9225,0.926,0
78,0.2494,0.0214,0.8639,0.382,0.1059,0.9639,0.8504,0.9905,0.4027,0.0009,0.0,0.0003,0.0001,0.0153,0.0281,0.0074,2.5845,7.9119,0.9674,0.969,0
79,0.8101,0.62,0.9548,0.8464,0.4106,0.7884,0.1854,0.2074,0.9682,0.0174,2.1817,11.7734,3.8638,26.4764,7.9192,2.7787,34.061,21.0253,6.8066,0.3946,6
80,0.6084,0.2918,0.5262,0.0232,0.8892,0.4693,0.0124,0.6841,0.8313,0.0001,0.0002,0.0621,0.0708,0.0165,7.3536,6.6542,34.6622,31.2127,0.7217,0.7321,2
81,0.0361,0.8232,0.6302,0.248,0.8673,0.4598,0.1691,0.9939,0.9673,0.0012,0.0004,0.1899,0.2686,0.0743,1.715,1.343,0.7967,106.233,0.8568,0.7986,1
82,0.9456,0.9219,0.7718,0.4144,0.3187,0.0879,0.4306,0.4096,0.4781,0.0007,0.0018,0.0041,0.0735,0.1715,0.363,0.1838,0.0695,0.0457,0.967,0.9675,0
83,0.2801,0.9911,0.4628,0.7637,0.4784,0.2513,0.8835,0.191,0.189,0.1161,0.611,0.1029,2.5716,3.7145,2.2558,11.0337,0.2064,53.0721,0.9757,0.4467,6
84,0.7514,0.3367,0.3117,0.7486,0.4658,0.1668,0.6157,0.0556,0.4984,0.0,0.0014,0.0009,0.0116,0.0157,0.0099,0.088,0.2475,0.125,0.9938,0.9939,0
85,0.4852,0.3761,0.7573,0.072,0.8615,0.0402,0.0151,0.8328,0.4577,0.0,0.0,0.0007,0.0176,0.003,0.2831,0.0961,0.6534,1.0969,0.9845,0.9847,0
86,0.5463,0.019,0.5952,0.8253,0.9617,0.4118,0.7009,0.3196,0.1829,0.0305,0.0789,0.0497,0.2386,0.0169,0.0863,0.3384,41.4539,34.609,0.7327,0.729,1
87,0.9951,0.6746,0.7041,0.3021,0.6944,0.128,0.4338,0.0117,0.8934,0.0006,0.5192,0.6951,8.1616,4.2147,31.7238,19.4228,31.8881,0.0,2.3307,0.4691,7
88,0.7616,0.9572,0.0509,0.8763,0.0276,0.8745,0.6487,0.1865,0.9266,0.0008,0.0463,0.0308,0.0131,3.2692,0.4596,72.7681,3.1916,25.1967,1.3613,0.7542,2
89,0.5433,0.2392,0.2073,0.5611,0.8428,0.6848,0.1541,0.8589,0.803,0.0158,0.0129,0.5213,0.2886,0.1718,0.8437,7.213,28.913,32.4074,0.5941,0.6331,2
90,0.2605,0.0796,0.3311,0.2907,0.5934,0.919,0.086,0.2842,0.1255,0.0022,0.0064,0.09,0.0086,0.0747,0.4463,1.2762,21.9041,67.7635,0.7605,0.8129,1
91,0.423,0.9165,0.0445,0.1426,0.3015,0.6329,0.6193,0.9437,0.3625,0.003,0.0003,0.003,0.0047,0.0297,0.2606,7.2738,0.6589,11.3731,0.8824,0.9064,0
92,0.2578,0.6975,0.7318,0.7841,0.0486,0.0784,0.9366,0.356,0.1988,0.0079,0.0176,0.0018,0.3358,6.9358,2.0592,3.462,5.4952,52.1336,0.8769,0.6922,2
93,0.2631,0.0192,0.8604,0.2064,0.5867,0.6192,0.7468,0.9927,0.1771,0.0161,0.0002,0.0066,0.0162,0.0296,0.2717,0.056,19.5964,56.9126,0.7687,0.8398,1
94,0.7901,0.4442,0.579,0.234,0.8127,0.0668,0.4943,0.1594,0.4148,0.0011,0.0094,0.0116,0.3035,0.0765,1.3488,1.2685,3.8438,1.8246,0.8803,0.8872,0
95,0.5435,0.2085,0.411,0.347,0.9142,0.9499,0.3941,0.3268,0.5922,0.0064,0.0319,0.0746,0.0064,0.0127,0.2626,0.5813,3.7066,3.9968,0.9046,0.9075,0
96,0.3384,0.9538,0.2322,0.8259,0.4584,0.5159,0.5541,0.464,0.3858,0.0286,0.0551,0.0835,0.1713,0.4189,0.1589,3.1286,0.2138,8.3024,0.7849,0.7969,0
97,0.1482,0.6103,0.5208,0.8152,0.9693,0.022,0.6565,0.5917,0.0701,0.0288,0.0215,0.027,3.8938,0.1229,0.8991,4.611,6.1417,89.2384,1.051,0.6917,2
98,0.3224,0.247,0.6374,0.7687,0.9758,0.586,0.4494,0.0225,0.4744,0.0002,0.0144,0.0179,0.0227,0.0011,0.0168,0.0412,0.3434,0.9728,0.9771,0.9774,0
99,0.5882,0.42,0.23,0.1115,0.86,0.923,0.1129,0.9252,0.8865,0.0054,0.0037,0.4266,0.0417,0.0848,4.9016,18.4377,33.067,39.6186,0.5834,0.6376,4
100,0.6372,0.4308,0.2115,0.1797,0.692,0.7197,0.1976,0.5507,0.201,0.032,0.0328,0.2913,0.1416,0.2272,3.3386,15.3166,25.7005,25.3623,0.5022,0.5523,2
