Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
18,0.3461,0.5756,0.8427,0.9636,0.8697,0.1543,0.3222,0.55,0.1294,0.0252,0.054,0.0571,0.0557,0.1879,0.4371,0.8041,1.0533,1.1409,0.4489,0.2445,5
19,0.0249,0.6593,0.1214,0.0063,0.3094,0.1441,0.7955,0.5853,0.4366,0.1424,0.2418,0.5126,0.3417,0.5197,0.3836,0.5172,1.3781,0.7902,3.2932,0.1649,6
20,0.372,0.7139,0.9671,0.6158,0.4853,0.1384,0.0076,0.3651,0.7597,0.0861,0.0843,0.0572,0.0805,0.1633,0.2806,0.8134,1.2414,1.2478,1.271,0.2228,4
21,0.9796,0.3032,0.9214,0.7894,0.0566,0.0426,0.2056,0.1149,0.8336,0.0803,0.0487,0.0658,0.0564,0.0646,0.2405,0.5749,0.4673,1.8158,1.1454,0.3821,3
22,0.4423,0.3152,0.9258,0.6073,0.5038,0.6816,0.7051,0.5767,0.8658,0.0473,0.061,0.1136,0.1857,0.2324,0.3906,1.0567,0.8829,1.3372,0.7311,0.0496,6
23,0.5006,0.7683,0.1164,0.7389,0.8645,0.8002,0.3497,0.5012,0.5193,0.0386,0.0537,0.0604,0.1556,0.3264,0.5436,0.3578,1.1453,1.3695,0.6199,0.16,6
24,0.8916,0.5505,0.7627,0.021,0.187,0.2972,0.794,0.2815,0.584,0.0704,0.0667,0.1823,0.1581,0.1635,0.1395,0.5161,0.669,1.7202,1.1152,0.2534,5
25,0.1052,0.2836,0.3967,0.0097,0.4265,0.5858,0.0198,0.3659,0.8554,0.3052,0.2844,0.1962,0.5651,0.671,0.4291,0.9347,1.0136,0.9191,5.0699,0.1291,8
26,0.2351,0.7714,0.9295,0.3864,0.0051,0.4401,0.466,0.0351,0.0257,0.0563,0.0645,0.1326,0.177,0.1315,0.253,0.6967,1.1395,0.9855,0.8886,0.2028,6
27,0.2272,0.5132,0.1494,0.5509,0.1119,0.1409,0.8919,0.7055,0.4951,0.1003,0.1961,0.4541,0.2895,0.3147,0.7218,0.5636,1.1514,1.0605,2.4534,0.0997,7
28,0.0755,0.9142,0.0483,0.7749,0.9014,0.6254,0.8842,0.9929,0.512,0.0157,0.0501,0.1009,0.14,0.3463,0.5959,0.3389,1.5373,0.8705,0.4679,0.2027,6
29,0.3446,0.18,0.9688,0.6163,0.4791,0.3511,0.7264,0.2478,0.9997,0.0864,0.0625,0.1626,0.1559,0.244,0.4238,1.2441,0.8044,1.2258,1.2782,0.0853,7
30,0.049,0.1238,0.0105,0.6693,0.8852,0.6283,0.5718,0.4731,0.8237,0.1077,0.1196,0.1932,0.318,0.7843,1.1567,0.6233,0.8449,0.8354,2.3026,0.1547,7
31,0.5989,0.5081,0.3538,0.9291,0.7289,0.3111,0.7192,0.7436,0.3604,0.0294,0.0673,0.1144,0.1056,0.2496,0.6088,0.5436,0.8845,1.442,0.5455,0.1093,5
32,0.215,0.2044,0.9282,0.2891,0.4963,0.7626,0.413,0.4492,0.8207,0.0934,0.1005,0.1286,0.2972,0.3561,0.3611,1.2795,0.8758,1.0648,1.6317,0.108,6
33,0.9931,0.1391,0.6968,0.7023,0.3726,0.4981,0.8339,0.4581,0.7193,0.039,0.0449,0.1119,0.1297,0.1498,0.3242,0.5496,0.3783,1.807,0.5865,0.236,4
34,0.9058,0.7241,0.6065,0.6465,0.1628,0.3631,0.7782,0.4055,0.1387,0.0289,0.0504,0.1146,0.1127,0.1077,0.2576,0.3871,0.6993,1.6029,0.5312,0.2602,4
35,0.363,0.2644,0.4626,0.8065,0.8004,0.3665,0.215,0.8705,0.1892,0.0417,0.1371,0.1027,0.156,0.3822,0.7204,0.8036,0.8226,1.1679,1.0557,0.0912,7
36,0.5869,0.3236,0.7279,0.5514,0.4877,0.2742,0.31,0.2441,0.8982,0.1411,0.1044,0.1404,0.1635,0.2827,0.4358,0.8571,0.784,1.5022,1.9523,0.0667,8
37,0.3755,0.2108,0.5806,0.8099,0.4191,0.8995,0.5082,0.5668,0.0228,0.0323,0.0762,0.1046,0.2497,0.2618,0.5845,0.7781,0.7199,1.0918,0.7046,0.1267,7
38,0.7165,0.9669,0.0568,0.3285,0.1338,0.1954,0.6597,0.3147,0.8303,0.1064,0.0913,0.1972,0.1539,0.1593,0.2555,0.1995,1.0429,1.6194,1.6168,0.2619,6
39,0.74,0.8073,0.2721,0.527,0.6136,0.4087,0.1957,0.8781,0.569,0.0475,0.1183,0.0836,0.138,0.2486,0.3407,0.3292,0.9401,1.6031,0.864,0.1612,5
40,0.6085,0.9981,0.8511,0.6403,0.706,0.3594,0.5298,0.0063,0.4422,0.0301,0.0197,0.051,0.0571,0.1252,0.1913,0.4278,1.1391,1.4662,0.5222,0.354,2
41,0.9768,0.812,0.4658,0.6429,0.0147,0.8543,0.656,0.646,0.0429,0.0171,0.0451,0.0721,0.1498,0.0877,0.237,0.2962,0.6512,1.5389,0.3502,0.3091,3
42,0.1548,0.1832,0.124,0.1375,0.4011,0.6316,0.7476,0.8627,0.6183,0.1129,0.2628,0.446,0.6577,0.7285,0.6252,0.6906,0.8731,0.9656,3.3149,0.1242,7
43,0.2974,0.5736,0.8224,0.935,0.504,0.0592,0.3017,0.1317,0.4808,0.0745,0.0592,0.0899,0.0737,0.1687,0.4814,0.8896,1.1556,1.1429,1.0345,0.1943,6
44,0.4675,0.8084,0.1008,0.2501,0.7,0.6541,0.1883,0.7694,0.3446,0.0567,0.1386,0.103,0.2448,0.4237,0.3602,0.339,1.1656,1.3117,1.2421,0.1545,6
45,0.3882,0.7286,0.8619,0.0977,0.3612,0.2647,0.222,0.4305,0.0099,0.0587,0.1151,0.1203,0.155,0.2189,0.2047,0.6233,0.9806,1.0737,1.0169,0.1883,7
46,0.9044,0.4192,0.0496,0.68,0.6896,0.3519,0.738,0.4269,0.8802,0.064,0.065,0.1429,0.1365,0.2977,0.4924,0.2857,0.5993,1.7689,1.0284,0.2194,6
47,0.5624,0.6076,0.3974,0.8385,0.0542,0.3837,0.6905,0.6802,0.6144,0.0618,0.1069,0.1801,0.1866,0.1377,0.5574,0.5523,1.005,1.4421,1.1208,0.1079,6
48,0.2552,0.8545,0.4771,0.8324,0.2734,0.3714,0.3086,0.7419,0.5247,0.0599,0.1211,0.1097,0.1504,0.1661,0.489,0.5514,1.3846,1.0984,1.0615,0.109,6
49,0.944,0.2957,0.4416,0.3304,0.0574,0.0773,0.5804,0.0107,0.0716,0.0835,0.0856,0.219,0.1603,0.1767,0.2997,0.445,0.4983,1.5624,1.352,0.2068,5
50,0.852,0.7959,0.2699,0.8777,0.8713,0.2914,0.8487,0.2606,0.4501,0.0218,0.0221,0.0678,0.0566,0.1741,0.3653,0.292,0.8122,1.6676,0.3588,0.2977,2
51,0.7554,0.354,0.833,0.4159,0.2612,0.1456,0.4791,0.6266,0.7509,0.0875,0.1291,0.1616,0.1312,0.1823,0.2854,0.7358,0.6746,1.6447,1.4677,0.1501,5
52,0.8596,0.0856,0.8675,0.6775,0.8245,0.256,0.7858,0.2472,0.1628,0.0248,0.0334,0.0896,0.0754,0.2102,0.3211,0.7059,0.4372,1.5825,0.3605,0.2567,6
53,0.6166,0.5322,0.2425,0.2242,0.1777,0.5622,0.8811,0.5932,0.7894,0.0928,0.1261,0.3128,0.3892,0.3135,0.3911,0.48,0.9127,1.5217,1.8733,0.0709,6
54,0.1645,0.4877,0.8664,0.1484,0.2207,0.6801,0.6055,0.4081,0.4175,0.0814,0.1071,0.1923,0.3314,0.2698,0.2857,1.0298,1.1607,0.969,1.5794,0.1516,7
55,0.9824,0.7456,0.915,0.0816,0.5494,0.789,0.3957,0.9037,0.7083,0.0183,0.0437,0.0421,0.103,0.1314,0.089,0.3948,0.6575,1.7995,0.452,0.3757,3
56,0.933,0.4362,0.7172,0.9444,0.911,0.8335,0.4488,0.3052,0.5985,0.0164,0.0161,0.025,0.0624,0.1419,0.331,0.5178,0.5791,1.7507,0.3948,0.3842,2
57,0.938,0.7894,0.1309,0.311,0.0292,0.1883,0.7654,0.8237,0.2293,0.0391,0.114,0.2006,0.1511,0.1352,0.2381,0.2241,0.7017,1.6653,0.9967,0.2871,5
58,0.378,0.1859,0.5351,0.9983,0.6265,0.7197,0.4372,0.7579,0.4513,0.0352,0.0774,0.0851,0.1769,0.2647,0.7915,0.9161,0.7742,1.2315,0.7293,0.092,7
59,0.8048,0.3238,0.7886,0.5923,0.6968,0.2102,0.859,0.257,0.1213,0.0291,0.0416,0.1222,0.0933,0.2256,0.3205,0.6495,0.602,1.5184,0.4457,0.1918,6
60,0.9485,0.1443,0.3673,0.9743,0.5704,0.0588,0.0931,0.1387,0.8035,0.0926,0.0603,0.0627,0.0662,0.172,0.5168,0.4619,0.4046,1.793,1.2767,0.2937,4
61,0.0768,0.7853,0.0673,0.4428,0.2466,0.3434,0.4708,0.1211,0.478,0.1761,0.1374,0.275,0.3117,0.3431,0.5579,0.41,1.4536,0.8696,2.8928,0.1754,7
62,0.7934,0.636,0.8202,0.2614,0.4441,0.9641,0.7171,0.129,0.908,0.0385,0.0233,0.0695,0.1874,0.1874,0.1895,0.5679,0.8232,1.6879,0.4866,0.2045,3
63,0.5498,0.1699,0.4409,0.6158,0.448,0.0538,0.5862,0.4287,0.5284,0.1254,0.1559,0.2676,0.1685,0.3642,0.6437,0.7644,0.6711,1.4218,2.2536,0.1065,7
64,0.7394,0.2851,0.8374,0.7695,0.2507,0.0498,0.7259,0.4371,0.6767,0.0621,0.071,0.1513,0.0865,0.1372,0.377,0.7795,0.6475,1.6189,0.9983,0.2098,5
65,0.3555,0.6333,0.6948,0.0074,0.0296,0.6792,0.9673,0.326,0.0167,0.0423,0.0736,0.2215,0.3155,0.2137,0.2345,0.6541,0.9808,1.0756,0.9352,0.1671,7
66,0.7697,0.0512,0.6225,0.4985,0.1089,0.3353,0.2849,0.8194,0.5781,0.0954,0.212,0.1755,0.2369,0.204,0.4355,0.7407,0.4554,1.6295,1.9269,0.1784,8
67,0.1571,0.9686,0.4224,0.1005,0.7399,0.0857,0.2598,0.6572,0.1849,0.061,0.1458,0.1309,0.1216,0.3668,0.2439,0.4549,1.4234,0.9492,1.3412,0.2059,5
68,0.2664,0.2538,0.9041,0.6408,0.0273,0.1995,0.1915,0.3915,0.6094,0.1479,0.1634,0.1546,0.1843,0.1583,0.4761,1.1773,0.8957,1.1169,2.3451,0.1136,6
69,0.23,0.8224,0.3995,0.1222,0.365,0.5241,0.7522,0.3912,0.7554,0.1096,0.1107,0.2555,0.3176,0.3555,0.3034,0.5508,1.421,1.075,1.9768,0.1271,6
70,0.208,0.2145,0.7277,0.544,0.1011,0.5977,0.5042,0.6171,0.808,0.1238,0.1746,0.2268,0.3749,0.2534,0.5902,1.1672,0.8907,1.0514,2.4014,0.1042,7
71,0.694,0.7753,0.1904,0.5411,0.9196,0.4044,0.6534,0.3465,0.3708,0.0388,0.0487,0.0979,0.1078,0.3236,0.3857,0.3278,0.9586,1.5242,0.5723,0.1785,5
72,0.1037,0.2717,0.7263,0.0466,0.5227,0.1444,0.9608,0.865,0.6716,0.0716,0.1649,0.4084,0.2505,0.5307,0.3472,1.1726,0.9953,0.9011,2.0647,0.1402,7
73,0.8088,0.349,0.8493,0.6123,0.4987,0.0336,0.6691,0.1719,0.0557,0.0392,0.0527,0.1247,0.0804,0.1784,0.2928,0.6319,0.6039,1.4717,0.6153,0.2227,4
74,0.366,0.5927,0.6605,0.3877,0.3258,0.2922,0.6032,0.6377,0.5,0.0859,0.1504,0.2251,0.2146,0.2822,0.391,0.7736,1.1265,1.2257,1.6558,0.0614,7
75,0.6389,0.0891,0.5289,0.6978,0.1245,0.6205,0.7128,0.5959,0.895,0.0857,0.1126,0.207,0.3074,0.2121,0.621,0.805,0.5583,1.552,1.5981,0.1434,8
76,0.3178,0.9979,0.4405,0.4187,0.2666,0.048,0.9226,0.2107,0.8295,0.0818,0.0593,0.2263,0.1174,0.1931,0.299,0.4115,1.4603,1.1918,1.2774,0.1677,4
77,0.2532,0.826,0.625,0.2804,0.1768,0.7919,0.8738,0.6225,0.5319,0.0437,0.0726,0.1712,0.3084,0.2199,0.3031,0.6284,1.3812,1.087,0.8949,0.1222,7
78,0.9111,0.6405,0.8681,0.0882,0.8135,0.3178,0.3805,0.4832,0.2265,0.0309,0.054,0.065,0.0776,0.2035,0.1272,0.479,0.6761,1.6467,0.5408,0.3109,4
79,0.926,0.3624,0.2651,0.0882,0.0486,0.2301,0.1628,0.1458,0.204,0.1396,0.1528,0.1803,0.2351,0.2094,0.251,0.3807,0.535,1.6466,2.246,0.2306,6
80,0.3105,0.2019,0.4716,0.9473,0.9465,0.5314,0.9241,0.5327,0.9729,0.0334,0.0383,0.1079,0.1259,0.377,0.8994,0.945,0.8396,1.1868,0.6871,0.1,6
81,0.1136,0.1429,0.8846,0.3127,0.4638,0.3081,0.1396,0.4464,0.7801,0.1834,0.2014,0.1644,0.2514,0.3966,0.4295,1.3497,0.8482,0.9173,3.0685,0.137,7
82,0.5978,0.842,0.2773,0.6473,0.2865,0.7046,0.9853,0.308,0.4844,0.0346,0.0372,0.1411,0.2096,0.1883,0.4038,0.3676,1.0859,1.4634,0.4947,0.1308,6
83,0.2399,0.8833,0.5896,0.0843,0.3599,0.4426,0.3591,0.2023,0.2406,0.0924,0.1047,0.1588,0.2305,0.2777,0.2285,0.5655,1.3501,1.0476,1.5336,0.1758,6
84,0.018,0.6888,0.9614,0.7785,0.9292,0.9985,0.8609,0.8312,0.0178,0.0073,0.0244,0.0467,0.1087,0.2163,0.3568,0.8073,1.1693,0.7759,0.2617,0.2585,3
85,0.87,0.6884,0.6284,0.1498,0.8092,0.1468,0.5103,0.2321,0.0538,0.0375,0.0556,0.0991,0.0856,0.2504,0.1839,0.418,0.7057,1.4952,0.6272,0.268,4
86,0.3444,0.7309,0.4521,0.1045,0.097,0.6593,0.4129,0.0697,0.1866,0.1051,0.1016,0.1948,0.3726,0.2581,0.2936,0.5727,1.1784,1.1472,1.7622,0.1193,6
87,0.962,0.6092,0.5053,0.1271,0.2566,0.3884,0.0709,0.817,0.8859,0.0841,0.1599,0.0897,0.1737,0.1838,0.1769,0.3772,0.629,1.8105,1.5109,0.2547,5
88,0.468,0.2588,0.0782,0.9565,0.5596,0.2361,0.4388,0.9666,0.9477,0.0676,0.168,0.1672,0.1634,0.3267,0.9759,0.5259,0.8119,1.3771,1.5541,0.0756,6
89,0.2366,0.6474,0.1903,0.0794,0.9246,0.4225,0.3093,0.5965,0.8701,0.1201,0.1598,0.1556,0.2308,0.7078,0.3888,0.5316,1.3016,1.0928,2.2331,0.0986,6
90,0.637,0.0552,0.6395,0.7283,0.7203,0.3523,0.4696,0.5502,0.0338,0.0384,0.0886,0.1168,0.1385,0.2914,0.4929,0.7356,0.5227,1.3095,0.7596,0.1632,6
91,0.3047,0.4381,0.2458,0.0426,0.7886,0.4121,0.5153,0.8732,0.069,0.0524,0.1878,0.2241,0.2766,0.6266,0.3842,0.5971,0.9536,1.0678,1.6266,0.0974,5
92,0.4296,0.8645,0.2535,0.5474,0.8821,0.4418,0.7648,0.2279,0.3859,0.0419,0.0428,0.1159,0.1275,0.3452,0.4242,0.3945,1.2348,1.2781,0.6397,0.134,6
93,0.9162,0.7054,0.5113,0.3305,0.9115,0.0157,0.4241,0.7781,0.0758,0.024,0.0748,0.0808,0.0593,0.2445,0.2206,0.3607,0.6789,1.5619,0.5474,0.3019,5
94,0.4068,0.2336,0.8869,0.1086,0.5435,0.5129,0.6839,0.239,0.589,0.0927,0.0817,0.1951,0.2484,0.3706,0.2695,1.0868,0.8039,1.2799,1.6003,0.1334,6
95,0.9043,0.2063,0.4257,0.7618,0.2563,0.5438,0.0269,0.8357,0.5065,0.0575,0.1385,0.0733,0.1873,0.1772,0.4685,0.5062,0.4803,1.7146,1.0882,0.1839,5
96,0.1667,0.6757,0.1765,0.1433,0.0773,0.6931,0.7553,0.6822,0.0834,0.06,0.1617,0.2952,0.4679,0.32,0.4006,0.4962,1.1885,0.942,1.729,0.1368,7
97,0.3161,0.0403,0.5021,0.7112,0.3432,0.657,0.5149,0.6039,0.8324,0.1133,0.1533,0.2049,0.3699,0.3643,0.8279,1.0186,0.6563,1.1918,2.2877,0.1297,7
98,0.377,0.9422,0.8875,0.4105,0.2903,0.4555,0.6826,0.0788,0.6124,0.0559,0.0366,0.1082,0.1275,0.1342,0.1998,0.5751,1.3526,1.2476,0.7479,0.2138,4
99,0.4006,0.4822,0.4477,0.7709,0.8717,0.1911,0.9507,0.5106,0.5346,0.038,0.0534,0.1579,0.1071,0.3716,0.6477,0.7176,1.0241,1.2626,0.7466,0.109,7
100,0.2574,0.0849,0.9706,0.4553,0.4679,0.6495,0.1996,0.4977,0.251,0.0647,0.1142,0.1026,0.2387,0.2927,0.3993,1.2304,0.7058,1.0715,1.2481,0.1333,6
