Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
79,0.7652,0.4183,0.5414,0.4348,0.6937,0.2448,0.0693,0.2924,0.0254,0.00322,0.033482,0.008402,0.030316,0.155535,0.140996,0.255786,0.264505,1.142084,0.1745,0.4805,4
80,0.3983,0.0957,0.3259,0.4951,0.2118,0.7306,0.6093,0.3625,0.7366,0.090042,0.062263,0.165336,0.44757,0.168133,0.519062,0.418703,0.133848,0.621642,0.3149,0.2748,7
81,0.3822,0.1068,0.2974,0.4885,0.2565,0.7426,0.5713,0.4028,0.7137,0.090122,0.072913,0.154835,0.458468,0.216176,0.527485,0.386208,0.14847,0.586871,0.3935,0.2718,7
82,0.3665,0.1322,0.3597,0.5124,0.255,0.7175,0.5895,0.3839,0.7469,0.092215,0.067833,0.160732,0.427133,0.195534,0.527265,0.465952,0.180084,0.583337,0.301,0.2545,7
83,0.6768,0.1558,0.3763,0.2117,0.0186,0.5795,0.9746,0.6056,0.1121,0.0012,0.009932,0.257412,0.332222,0.013213,0.144024,0.302171,0.13803,1.009593,0.4116,0.5503,5
84,0.4305,0.1285,0.3112,0.4804,0.268,0.7198,0.5902,0.4008,0.7356,0.090078,0.07131,0.161583,0.429397,0.214273,0.488965,0.378197,0.167377,0.661257,0.3817,0.2488,7
85,0.5898,0.1642,0.7512,0.2761,0.8548,0.4102,0.6026,0.6395,0.8192,0.012534,0.020567,0.033527,0.031116,0.215858,0.104461,0.592307,0.164609,0.881572,0.2653,0.3954,3
86,0.3975,0.1173,0.2977,0.5214,0.2716,0.743,0.6208,0.4086,0.7398,0.076544,0.062621,0.153466,0.428784,0.210954,0.545893,0.381561,0.160327,0.621642,0.3722,0.2592,7
87,0.7869,0.884,0.6123,0.8825,0.8374,0.6392,0.9283,0.1771,0.6969,8.5e-05,2.8e-05,0.000901,0.001428,0.006588,0.035654,0.051645,0.330907,0.983929,0.1537,0.808,0
88,0.0,0.0014,0.2932,0.0,0.6684,0.0182,0.3232,0.3233,0.9812,0.419978,0.230999,0.263605,0.017196,0.95978,0.0,0.541301,0.0,0.0,0.5199,0.6339,5
89,0.4079,0.1163,0.3216,0.4984,0.2338,0.7201,0.6101,0.4202,0.6982,0.08162,0.071056,0.164956,0.428465,0.178933,0.506211,0.393564,0.15584,0.624437,0.3734,0.2614,7
90,0.0532,0.0185,0.2823,0.013,0.6702,0.0293,0.3264,0.3048,0.997,0.431627,0.219925,0.276312,0.0263,0.978819,0.017702,0.530322,0.039142,0.098074,0.4066,0.5569,5
91,0.6638,0.5455,0.3898,0.0296,0.8941,0.4262,0.0535,0.6365,0.316,0.009631,0.031503,0.002936,0.029984,0.274777,0.013154,0.196253,0.399619,0.88863,0.1356,0.5182,1
92,0.5539,0.9124,0.4374,0.8011,0.8458,0.1835,0.155,0.5891,0.9149,0.003298,0.004437,0.001332,0.001658,0.024748,0.07833,0.068135,0.751052,0.88823,0.1663,0.7042,1
93,0.3491,0.3432,0.0066,0.3499,0.0132,0.0006,0.3525,0.3521,0.3498,0.242984,0.284978,0.33423,0.0,0.010049,0.392043,0.011787,0.443795,0.534255,0.488,0.57,4
94,0.7349,0.9817,0.6697,0.5405,0.3165,0.9802,0.9042,0.3776,0.4124,9e-06,1e-05,0.000116,0.00374,0.002057,0.004843,0.011319,0.414643,0.918786,0.1377,0.8624,0
95,0.7731,0.1236,0.637,0.4237,0.7361,0.9431,0.989,0.4942,0.5938,5e-05,6.1e-05,0.005538,0.058595,0.136008,0.114953,0.295537,0.066771,0.943021,0.081,0.6361,3
96,0.7494,0.3211,0.8955,0.9043,0.18,0.9158,0.6203,0.3884,0.8348,0.000486,0.000354,0.000906,0.00867,0.002539,0.057457,0.367289,0.204436,1.02449,0.1842,0.7586,2
97,0.0781,0.6659,0.1367,0.4726,0.3896,0.4121,0.0972,0.3491,0.5975,0.15974,0.120997,0.036678,0.176038,0.206058,0.326082,0.108301,0.8704,0.126587,0.264,0.3534,6
98,0.3886,0.1133,0.308,0.5086,0.2674,0.7085,0.5917,0.3633,0.7119,0.094474,0.066763,0.165948,0.423596,0.212979,0.534069,0.393768,0.146867,0.600363,0.3653,0.2705,7
99,0.4489,0.2245,0.3877,0.5069,0.9059,0.5448,0.4003,0.6019,0.5792,0.014353,0.025002,0.022453,0.043329,0.405867,0.423043,0.414021,0.259227,0.653605,0.1697,0.3612,3
100,0.4064,0.099,0.3292,0.5023,0.2491,0.7481,0.5789,0.4047,0.752,0.083485,0.065653,0.143998,0.439966,0.197255,0.515452,0.415791,0.132917,0.637946,0.4241,0.2729,7
