Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
12,0.5,0.5,0.8263,0.7017,0.7936,0.8819,0.5058,0.7426,1.0,-0.038273,-0.055039,-0.073034,0.131031,0.200155,0.295419,0.485304,0.625,0.883883,0.6596,0.0416,6
13,0.5,0.5716,0.5287,0.5238,1.0,1.0,0.594,0.693,1.0,-0.038318,-0.053385,-0.075521,0.143016,0.243313,0.304555,0.43617,0.638592,0.883883,0.7128,0.04,6
14,0.7671,0.9301,0.8718,0.5808,0.8425,0.7189,0.6819,0.9573,0.7609,-0.037988,-0.057413,-0.080554,0.116944,0.173217,0.240889,0.363829,0.541001,0.774905,0.3773,0.113,1
15,0.5,0.6769,0.764,0.5453,1.0,0.8172,0.666,0.6949,1.0,-0.035368,-0.049275,-0.073313,0.120674,0.214453,0.273539,0.448832,0.659325,0.883883,0.6389,0.0265,6
16,0.636,0.5,0.6921,0.6068,1.0,1.0,0.518,0.8986,1.0,-0.032534,-0.051844,-0.066442,0.128524,0.218658,0.289633,0.446511,0.596916,0.921891,0.6503,0.014,6
17,0.6585,0.5956,0.6892,0.8096,0.5495,0.5683,0.9895,0.5267,0.6903,-0.042797,-0.060101,-0.089534,0.124306,0.176087,0.256919,0.364838,0.516296,0.739021,0.3343,0.1505,1
18,0.5693,0.5891,0.7897,0.7252,0.5343,0.6771,0.6063,0.517,0.8901,-0.044019,-0.058255,-0.085876,0.127984,0.176788,0.273385,0.41677,0.578122,0.826397,0.4933,0.1083,2
19,1.0,0.6223,1.0,0.7624,0.7713,1.0,1.0,0.5,1.0,-0.024209,-0.029924,-0.058247,0.099096,0.145255,0.223889,0.404171,0.538746,1.011271,0.5421,0.1146,5
20,0.8029,0.7556,0.9602,0.9266,0.6937,0.8152,0.6513,0.5053,0.8888,-0.034217,-0.045096,-0.067731,0.106174,0.152688,0.248733,0.392781,0.567392,0.863731,0.4538,0.0807,3
21,0.5,0.5,0.7796,0.5,0.778,1.0,0.7441,0.7264,1.0,-0.036967,-0.052824,-0.081259,0.14748,0.21756,0.283838,0.479058,0.625,0.883883,0.6132,0.0602,6
22,0.7212,0.556,0.8141,0.8677,0.8393,0.7432,0.6718,0.5117,0.9344,-0.036627,-0.047335,-0.07259,0.11098,0.175543,0.275916,0.418345,0.567826,0.881793,0.5088,0.0402,3
23,0.5,0.5,0.9891,0.6221,1.0,1.0,0.6511,0.8019,1.0,-0.030081,-0.044946,-0.064107,0.119296,0.202958,0.270536,0.504479,0.625,0.883883,0.6975,0.023,6
24,0.5,0.5,0.6949,0.6767,1.0,1.0,0.705,0.7438,1.0,-0.033166,-0.047696,-0.071791,0.131367,0.223495,0.309409,0.467519,0.625,0.883883,0.6594,0.0217,7
25,0.6931,0.5741,0.6309,0.8129,0.5074,0.5735,0.7566,0.8998,0.5327,-0.044146,-0.0625,-0.088403,0.124999,0.176763,0.250197,0.353807,0.500365,0.707933,0.2868,0.1686,1
26,0.816,0.9326,0.7244,0.504,0.5523,0.6055,0.886,0.6247,0.9742,-0.03639,-0.049008,-0.083857,0.114307,0.16135,0.225009,0.360716,0.615716,0.938145,0.3798,0.1056,3
27,0.5,0.7015,0.8291,0.5,1.0,1.0,0.5827,0.8987,1.0,-0.030747,-0.048996,-0.065206,0.12385,0.210706,0.260447,0.453874,0.663011,0.883883,0.685,0.0306,7
28,0.5,0.5,0.8272,0.5,1.0,1.0,0.5,0.6748,1.0,-0.036786,-0.050606,-0.068033,0.132426,0.225297,0.278482,0.485304,0.625,0.883883,0.6599,0.0204,6
29,0.9842,0.5,0.5,0.5621,1.0,0.9492,0.768,0.5,1.0,-0.033452,-0.041349,-0.069344,0.120812,0.207936,0.2669,0.370536,0.524016,1.006635,0.5936,0.0513,6
30,0.7803,0.7312,0.5337,0.8541,0.9351,1.0,0.7361,0.7968,1.0,-0.0274,-0.040939,-0.061816,0.112192,0.183496,0.287093,0.374865,0.607178,0.958116,0.5849,0.0302,7
31,0.8822,0.9814,0.5551,0.7683,0.6678,0.6985,0.6523,0.8556,0.6168,-0.042908,-0.061499,-0.086862,0.12353,0.175248,0.249894,0.352237,0.508238,0.723341,0.2423,0.1561,1
32,0.9125,0.5,0.5,0.6807,1.0,0.5,1.0,0.5,1.0,-0.035511,-0.043893,-0.085438,0.105608,0.205565,0.284587,0.381514,0.539542,0.990096,0.4975,0.0915,5
33,0.5,0.5,0.7348,0.5,0.9343,0.7941,0.6263,0.9093,1.0,-0.037481,-0.060116,-0.082364,0.134523,0.230113,0.289124,0.472694,0.625,0.883883,0.5709,0.0917,6
34,0.9064,0.6315,0.7962,0.5673,0.6394,0.5594,0.6305,0.8099,0.8429,-0.039911,-0.059259,-0.083332,0.11771,0.172556,0.244156,0.376505,0.530234,0.839697,0.3211,0.1142,1
35,0.6111,0.6472,0.8062,0.6479,0.8917,1.0,0.6372,0.7887,1.0,-0.031016,-0.046048,-0.065435,0.122119,0.193342,0.269568,0.443388,0.63077,0.913894,0.6269,0.0155,7
36,0.5477,0.5,1.0,1.0,0.5,0.8112,0.5,0.7441,1.0,-0.035582,-0.051169,-0.067473,0.116085,0.15027,0.2925,0.497631,0.615106,0.897658,0.5963,0.0586,5
37,0.5653,0.9012,0.9975,0.7345,0.9304,0.5543,0.609,0.573,0.6243,-0.04311,-0.060994,-0.086548,0.12237,0.176212,0.249391,0.358811,0.510904,0.718408,0.2525,0.1531,1
38,0.6927,0.5,0.9989,0.5,1.0,0.9139,0.8989,0.5,1.0,-0.030671,-0.037912,-0.069121,0.11351,0.197245,0.243808,0.474572,0.586603,0.935037,0.5865,0.0473,5
39,0.7552,0.8185,0.9062,0.6516,0.9618,0.7238,0.5701,0.5212,0.7377,-0.040311,-0.056065,-0.080106,0.116936,0.175654,0.245405,0.367611,0.530863,0.764284,0.3383,0.109,0
40,0.6731,0.8489,0.5627,0.9556,0.769,0.7425,0.8566,0.6333,0.5538,-0.04396,-0.06222,-0.088196,0.124787,0.176684,0.250506,0.353798,0.501602,0.709346,0.2166,0.1663,1
41,0.6803,0.6086,0.8488,0.6675,0.5107,0.8286,0.7843,0.7195,0.6401,-0.043034,-0.061414,-0.087753,0.125543,0.175908,0.251263,0.361082,0.508703,0.724874,0.2392,0.1557,1
42,0.8412,0.5,0.7452,0.9962,0.5,1.0,0.5,0.5583,1.0,-0.03493,-0.044834,-0.062243,0.121157,0.149758,0.291503,0.421878,0.554806,0.973078,0.5359,0.0614,7
43,0.9782,0.6245,0.6472,0.9121,0.577,0.6068,0.9789,0.8337,0.9864,-0.029815,-0.045374,-0.078792,0.10499,0.150922,0.268164,0.37213,0.542004,0.99511,0.4875,0.0904,3
44,0.5,0.5,0.5,0.5,0.6455,0.5,0.7386,0.5908,1.0,-0.053865,-0.070456,-0.112781,0.148716,0.231135,0.3125,0.441942,0.625,0.883883,0.609,0.2717,5
45,0.544,0.7224,0.943,0.9913,0.5893,0.6618,0.9831,0.919,0.6746,-0.041242,-0.060079,-0.087044,0.122287,0.173101,0.254613,0.366499,0.518502,0.728825,0.3418,0.144,1
46,0.5715,0.8809,0.7011,0.9342,0.7642,0.81,0.918,0.6728,0.9484,-0.030896,-0.043009,-0.072895,0.110031,0.165621,0.276305,0.392446,0.646244,0.865894,0.5815,0.0491,3
47,0.5,0.8424,0.6027,0.6746,1.0,1.0,0.7707,0.7587,1.0,-0.029595,-0.043105,-0.067042,0.120705,0.205356,0.282506,0.404436,0.68807,0.883883,0.6715,0.0199,8
48,0.5,0.5,0.9153,0.5,0.7974,0.5,0.6714,0.5,1.0,-0.0463,-0.05723,-0.090077,0.121097,0.207014,0.26867,0.496244,0.625,0.883883,0.5523,0.1216,4
49,1.0,0.7647,0.735,0.7666,1.0,0.8804,1.0,0.7046,1.0,-0.022899,-0.032105,-0.058909,0.092666,0.16221,0.237767,0.359559,0.560191,1.011271,0.6044,0.1049,4
50,0.7265,0.5647,0.8604,0.8104,0.5324,0.6603,0.852,0.6595,0.9683,-0.036389,-0.050138,-0.082944,0.117406,0.161709,0.270709,0.43395,0.578895,0.917855,0.5225,0.0729,2
51,0.5,0.5,0.6363,0.787,0.6998,0.5,0.5,0.7494,1.0,-0.046919,-0.067903,-0.089299,0.126288,0.20258,0.324374,0.460946,0.625,0.883883,0.5469,0.1625,5
52,0.5,0.5,0.5,0.5,1.0,0.5,0.7175,0.5643,1.0,-0.047857,-0.061428,-0.097965,0.129883,0.252818,0.3125,0.441942,0.625,0.883883,0.5165,0.168,5
53,0.7622,0.9923,0.5493,0.5005,0.6056,0.8573,0.9038,0.5293,0.7317,-0.04126,-0.057592,-0.086555,0.125664,0.175902,0.246631,0.351553,0.535083,0.759632,0.3831,0.1325,1
54,0.8261,0.5,0.6006,0.8054,1.0,1.0,1.0,0.5,1.0,-0.028126,-0.034765,-0.067671,0.115128,0.195868,0.294535,0.40601,0.556965,0.970608,0.6523,0.0275,7
55,1.0,0.5,0.7495,0.8937,1.0,1.0,0.7333,0.6792,1.0,-0.025287,-0.035008,-0.054255,0.098738,0.167982,0.265955,0.395057,0.519534,1.011271,0.5752,0.0792,4
56,0.5,0.5372,0.7693,0.5,1.0,1.0,0.6771,0.8285,0.901,-0.0361,-0.054424,-0.077854,0.13193,0.210579,0.270177,0.429626,0.585005,0.820244,0.5234,0.0654,4
57,0.7329,0.6671,0.7669,0.8154,0.6489,0.8349,0.6603,0.5935,0.5264,-0.044128,-0.06242,-0.088304,0.124969,0.176726,0.250101,0.353807,0.500408,0.707973,0.2889,0.1681,1
58,0.5,0.7047,0.6177,0.6761,1.0,1.0,0.5,0.7814,1.0,-0.033601,-0.049567,-0.064667,0.125875,0.214151,0.296473,0.428604,0.663011,0.883883,0.6358,0.0199,8
59,0.8943,0.7134,0.6329,0.9652,0.8047,0.8187,0.9976,0.7406,0.776,-0.036239,-0.052487,-0.081038,0.116827,0.170818,0.260242,0.36032,0.526852,0.795738,0.3805,0.0965,1
60,0.8276,0.6606,0.9828,0.7609,0.8507,0.5966,0.5397,0.7104,0.5912,-0.043525,-0.061811,-0.087271,0.123669,0.176225,0.249759,0.356352,0.502959,0.715797,0.2601,0.1604,1
61,0.5907,0.7302,0.8153,0.8662,1.0,1.0,0.8892,0.7277,1.0,-0.024801,-0.03544,-0.06002,0.104806,0.178307,0.278674,0.435015,0.649324,0.908518,0.6943,0.0438,5
62,0.6724,0.5,0.6324,0.5,0.8051,0.7735,0.5761,0.589,1.0,-0.04437,-0.058037,-0.083969,0.137412,0.218672,0.283066,0.434427,0.590745,0.929806,0.5146,0.0931,4
63,0.9313,0.9721,0.7527,0.5505,0.8778,0.9429,0.9419,0.9598,0.7879,-0.034088,-0.05213,-0.077847,0.116503,0.17181,0.235315,0.35157,0.541436,0.805671,0.3502,0.0985,1
64,0.6733,0.7367,0.72,0.665,1.0,1.0,0.8893,0.5,1.0,-0.029065,-0.035927,-0.065078,0.113638,0.193333,0.265966,0.410741,0.633566,0.929806,0.6048,0.0246,6
65,0.5,0.7668,0.8653,1.0,0.5,1.0,0.7307,0.7319,1.0,-0.029899,-0.042725,-0.065308,0.118852,0.146909,0.285958,0.446921,0.675704,0.883883,0.6695,0.0645,6
66,0.5,0.5994,1.0,1.0,0.7748,1.0,0.7695,0.8044,1.0,-0.026333,-0.039345,-0.060554,0.109024,0.159807,0.287723,0.489504,0.644323,0.883883,0.5653,0.0522,6
67,0.9962,0.8435,0.9998,0.8613,0.857,0.9183,0.6341,0.7147,0.5277,-0.04406,-0.062344,-0.088175,0.124823,0.176601,0.249879,0.353701,0.500337,0.708243,0.3427,0.1675,1
68,0.623,0.6761,0.7121,0.8277,1.0,0.8317,0.7601,0.7943,1.0,-0.02916,-0.043291,-0.066377,0.107278,0.190158,0.28964,0.42579,0.634007,0.916569,0.5836,0.0363,7
69,1.0,0.5,0.5,0.6094,1.0,1.0,1.0,0.7812,1.0,-0.026446,-0.039013,-0.070055,0.119185,0.202769,0.268587,0.367366,0.519534,1.011271,0.5907,0.0541,4
70,0.5,0.6416,0.6563,1.0,0.5,1.0,0.9164,0.517,1.0,-0.033799,-0.042306,-0.077655,0.134615,0.166393,0.323884,0.442757,0.651876,0.883883,0.7144,0.0486,6
71,0.533,0.96,0.599,0.5642,0.8395,0.6922,0.6458,0.5578,0.964,-0.039566,-0.051729,-0.078163,0.117955,0.191524,0.257095,0.377935,0.671631,0.863752,0.5312,0.0591,3
72,0.5,0.9439,0.7062,1.0,0.5,1.0,1.0,0.5,1.0,-0.028847,-0.035657,-0.069406,0.11808,0.145955,0.284101,0.400854,0.705157,0.883883,0.7028,0.0663,6
73,0.5,0.8158,0.5531,1.0,0.5,1.0,1.0,0.7553,1.0,-0.029248,-0.0426,-0.076902,0.130834,0.161719,0.314787,0.401518,0.68457,0.883883,0.682,0.0512,6
74,0.5,0.8816,0.5,1.0,0.5,1.0,0.7697,0.5,1.0,-0.034791,-0.043004,-0.07212,0.129847,0.160499,0.312412,0.386162,0.694987,0.883883,0.6653,0.044,5
75,0.5,0.7583,0.5,0.7888,0.6212,1.0,1.0,0.5,1.0,-0.034774,-0.042983,-0.083666,0.142341,0.189736,0.310792,0.40441,0.67391,0.883883,0.6415,0.0681,7
76,0.6098,0.9174,0.7101,0.979,0.7906,0.6558,0.6024,0.9492,0.8444,-0.035419,-0.055062,-0.075148,0.110182,0.16698,0.264093,0.372029,0.583859,0.802845,0.4372,0.0801,1
77,0.7342,0.777,0.757,1.0,0.5,1.0,1.0,0.607,1.0,-0.026935,-0.035678,-0.067167,0.114272,0.141247,0.274938,0.400444,0.626812,0.945388,0.6523,0.0738,6
78,0.5,0.9705,0.9509,1.0,0.8169,1.0,1.0,0.5,1.0,-0.02322,-0.028701,-0.055866,0.095046,0.143843,0.255626,0.420834,0.710149,0.883883,0.5895,0.1026,5
79,0.5,0.5,0.7633,1.0,0.5,1.0,1.0,0.7701,1.0,-0.030287,-0.044394,-0.079929,0.135983,0.168084,0.327175,0.476527,0.625,0.883883,0.7213,0.0558,6
80,0.6824,0.5,0.5,1.0,0.5,1.0,1.0,0.6582,1.0,-0.032432,-0.044336,-0.08227,0.139966,0.173008,0.336759,0.416257,0.588677,0.932426,0.6991,0.0602,5
81,0.5,0.5,0.5,0.8129,0.5,0.8339,1.0,0.742,1.0,-0.038759,-0.055738,-0.101161,0.154084,0.198438,0.341405,0.441942,0.625,0.883883,0.6172,0.1545,6
82,0.9615,0.5149,0.5418,0.7255,0.878,0.919,0.5232,0.7246,0.7149,-0.041452,-0.059536,-0.083214,0.124266,0.179889,0.255916,0.358419,0.506212,0.760475,0.2788,0.1301,1
83,0.7152,0.7964,0.675,0.8126,0.5241,0.8988,0.7455,0.8981,0.8409,-0.036377,-0.055629,-0.080296,0.124436,0.16664,0.259889,0.371468,0.563066,0.816584,0.3955,0.0889,2
84,0.5037,0.58,0.5897,1.0,0.7589,1.0,1.0,0.639,1.0,-0.030034,-0.040542,-0.075661,0.128723,0.187484,0.338451,0.4427,0.640509,0.883883,0.6594,0.0335,7
85,0.936,0.9946,0.7216,0.5967,0.7319,0.6711,0.6697,0.7834,0.5647,-0.043845,-0.062182,-0.087968,0.124525,0.176393,0.249416,0.353404,0.501934,0.71141,0.3294,0.1654,1
86,0.5,0.5,0.6461,1.0,0.5,1.0,0.7362,0.7313,1.0,-0.035452,-0.05066,-0.07793,0.141437,0.174826,0.340299,0.462269,0.625,0.883883,0.6376,0.044,5
87,1.0,0.5,0.5,1.0,0.7399,1.0,1.0,0.5,1.0,-0.027819,-0.034386,-0.066931,0.113871,0.163755,0.297205,0.367366,0.519534,1.011271,0.5979,0.0627,5
88,1.0,1.0,1.0,0.5111,0.9778,0.9419,0.7708,0.5,1.0,-0.023587,-0.029155,-0.048895,0.08463,0.144093,0.180057,0.349386,0.59441,1.011271,0.4313,0.1733,4
89,0.6657,0.5,0.7206,0.8048,0.5,1.0,1.0,0.571,1.0,-0.033785,-0.043639,-0.083135,0.141437,0.174826,0.298863,0.44557,0.590745,0.929806,0.5616,0.0636,5
90,0.5,1.0,0.9245,1.0,0.5,1.0,1.0,0.8358,1.0,-0.023031,-0.035306,-0.062423,0.106201,0.131272,0.25552,0.412505,0.715077,0.883883,0.6029,0.1042,5
91,0.9063,0.5,1.0,0.8706,0.5,0.5619,0.5,0.6029,1.0,-0.037787,-0.049738,-0.06823,0.1002,0.139107,0.248742,0.436498,0.539542,0.990096,0.5059,0.1062,5
92,0.5,1.0,0.5,1.0,0.8137,1.0,1.0,0.5,1.0,-0.0271,-0.033498,-0.065203,0.11093,0.16681,0.297205,0.367366,0.715077,0.883883,0.6909,0.0487,5
93,0.5,0.7922,0.5,1.0,0.5,0.781,1.0,0.5,1.0,-0.035894,-0.044368,-0.086361,0.127398,0.16621,0.323527,0.399901,0.679271,0.883883,0.6027,0.0844,5
94,0.669,0.5,0.5841,1.0,0.5,1.0,1.0,1.0,1.0,-0.027798,-0.047292,-0.080458,0.136884,0.169198,0.329343,0.428085,0.590745,0.929806,0.6245,0.054,5
95,0.5,0.8147,0.6073,1.0,0.8545,1.0,0.7447,0.5,1.0,-0.030845,-0.038126,-0.06273,0.113852,0.175658,0.309794,0.41035,0.682811,0.883883,0.6543,0.0274,6
96,0.7796,1.0,0.5,1.0,0.6339,1.0,1.0,0.5,1.0,-0.026268,-0.032469,-0.0632,0.107522,0.14423,0.269946,0.333672,0.649492,0.958116,0.5859,0.0937,5
97,0.5,1.0,0.6035,1.0,1.0,1.0,1.0,0.8152,1.0,-0.021725,-0.032879,-0.058429,0.099406,0.169119,0.287723,0.378724,0.715077,0.883883,0.7466,0.0662,5
98,0.6417,0.9937,0.7256,0.9031,0.9851,0.7344,0.5375,0.5095,0.7134,-0.040746,-0.056913,-0.080862,0.117589,0.174828,0.252649,0.358975,0.533716,0.745116,0.3385,0.1155,0
99,0.5,1.0,0.5,1.0,0.8015,1.0,1.0,1.0,1.0,-0.022613,-0.038472,-0.065452,0.111353,0.166379,0.297205,0.367366,0.715077,0.883883,0.6591,0.0485,5
100,0.5,1.0,0.6941,1.0,0.8507,1.0,0.7958,0.8012,1.0,-0.024483,-0.036581,-0.057389,0.102515,0.158167,0.278946,0.388627,0.715077,0.883883,0.6142,0.0669,4
