Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
25,1.4045,3.1,7.8732,1.6,2.1,0.5,0.2,10.4023,1.2399,14.1159,61.8148,17.1048,15.1546,33.8677,54.2933,26.8432,19.8616,26.0377,0.8258,0.3033,2
26,1.8951,3.1,7.7056,1.6,2.1,0.5,0.2,9.6729,0.5,13.9165,61.3625,16.1187,14.9853,35.3517,47.1396,26.1886,19.1863,23.5161,0.8774,0.3289,2
27,1.0,3.1,7.5,1.6,2.1,0.5,0.2,9.2973,0.5961,12.5976,63.2237,16.6206,15.2697,36.3128,53.9534,26.4527,19.2429,24.5944,0.8851,0.3229,2
28,1.5221,3.1,7.5,1.6,2.1,0.5,0.2,8.2577,0.5,13.3945,62.2725,16.2937,15.1242,35.8366,50.4294,26.1572,19.1744,23.957,0.8822,0.3258,2
29,1.5168,3.1,7.5,1.6,2.1,1.4,0.2,8.9335,0.5,27.0585,60.3458,16.3076,15.9357,25.0941,48.0578,29.1037,19.7444,42.6313,0.6054,0.1908,2
30,1.2017,3.1,8.4828,1.6,2.1,0.5,0.2,8.6941,0.5,12.8154,62.0996,16.8127,15.1825,36.1948,52.2374,26.2839,19.3859,24.2228,0.881,0.3235,2
31,1.3377,3.1,7.9517,1.6,2.1,0.5,0.2,8.7394,1.4583,14.5823,61.7162,17.4481,15.1703,33.0003,57.2205,26.847,20.1617,27.0069,0.7995,0.2932,2
32,2.368,3.1,8.4515,1.6,2.1,0.5,0.2,8.4201,0.5,14.6981,59.8913,16.0229,14.7657,34.692,44.2033,25.7762,19.2895,22.8733,0.8672,0.3326,2
33,1.7459,3.7,8.0599,1.6,2.1,0.5,0.2,8.792,0.5,13.6262,37.6841,18.2427,17.994,35.0708,48.223,28.6359,19.5025,25.558,0.7253,0.3006,2
34,2.1273,3.1,9.2089,1.6,2.1,0.5,0.2,9.3922,0.5,14.2302,59.7324,16.4944,14.8498,35.0033,45.2894,26.0139,19.4885,23.1862,0.866,0.3289,2
35,1.8176,3.1,9.5907,1.6,2.1,0.5,0.2,8.1859,0.5,13.7833,60.0359,16.8637,14.9619,35.4015,47.8667,25.9986,19.6104,23.5748,0.8666,0.3246,2
36,3.1908,3.1,9.6572,1.6,2.1,0.5,0.2,8.5862,0.5,15.9436,57.3631,15.7672,14.3285,32.8465,38.1136,25.2467,19.4773,21.6317,0.8412,0.3447,2
37,2.4438,3.1,9.3689,1.6,2.1,0.5,0.2,8.7176,1.5543,16.4941,58.4074,17.3387,14.7228,31.0715,50.0612,26.4313,20.5124,26.0732,0.7662,0.2921,2
38,3.6204,3.1,8.4281,1.6,2.1,0.5,0.2,9.3825,0.5,16.6423,57.5156,14.895,14.1052,31.2982,35.0683,25.0447,19.1488,20.958,0.8296,0.3566,2
39,2.1536,3.1,10.8357,1.6,2.1,0.5,0.2,8.9865,0.5,14.2141,58.3996,17.1466,14.8271,34.9222,44.9329,25.9216,19.9164,23.1998,0.8549,0.3258,2
40,1.0,3.1,10.1917,1.6,2.1,0.5,0.2,9.0482,0.5,12.4025,61.1157,17.5733,15.2023,36.3978,53.0722,26.3434,19.8041,24.3881,0.8736,0.3203,2
41,1.0,3.7,11.3349,1.6,2.1,0.5,0.2,8.4667,0.5,12.3091,36.5428,20.1679,18.0319,35.7698,52.8153,28.8,20.3703,26.1653,0.7127,0.2938,3
42,1.8524,3.1,10.1414,1.6,2.1,1.4,0.2,8.8877,0.5,27.4699,57.6132,17.0797,15.7564,24.6021,45.1431,28.9256,20.3203,42.2237,0.5859,0.1894,2
43,3.8665,3.1,11.1103,1.6,2.1,0.5,0.2,9.3638,0.5,16.9282,54.9048,15.7326,13.9161,29.9835,32.6944,24.7934,19.8192,20.6064,0.7964,0.3576,2
44,2.8303,3.1,12.4498,1.6,2.1,0.5,0.2,9.3635,0.5,15.216,55.8135,17.3278,14.5366,33.6776,39.6626,25.5485,20.3433,22.3605,0.8322,0.3323,2
45,4.0,3.1,13.0039,1.9,2.1,0.5,0.2,9.2967,1.3855,18.3388,51.5099,17.3693,14.0457,18.7183,37.4296,25.4634,24.0317,27.2804,0.5453,0.2994,2
46,1.5028,3.1,12.0329,1.6,2.1,0.5,0.2,9.7382,0.5,13.0911,58.6827,18.1289,15.077,35.6812,48.8817,26.2784,20.3357,24.0544,0.8537,0.3178,2
47,1.9652,3.1,11.8225,1.6,2.1,0.5,0.2,9.2497,1.6422,15.8475,57.2622,18.8845,14.92,31.1863,53.4406,26.781,21.3874,27.2509,0.7429,0.2784,2
48,2.6285,3.1,11.4568,1.9,2.1,0.5,0.2,10.0396,0.5,14.8135,55.817,17.1193,14.7963,26.3687,41.8305,26.1036,22.8143,26.8098,0.6904,0.3084,2
49,1.3604,3.1,13.3993,1.6,2.1,0.5,0.2,9.3631,0.5,12.8358,57.8605,18.8875,15.1587,35.8063,49.7037,26.2451,20.8178,24.3642,0.8446,0.3136,2
50,1.0,3.1,14.0084,1.6,2.1,0.5,0.2,9.0711,2.1175,15.6885,56.8544,21.4161,15.3005,29.4109,65.396,27.6469,23.0676,31.3026,0.6782,0.2483,3
51,1.815,3.1,12.4383,1.6,2.4,0.5,0.5,8.7954,0.5,25.8073,17.629,19.1918,15.3219,25.3192,48.285,40.3647,21.2986,23.7979,0.4894,0.2454,2
52,2.1975,3.1,13.3432,1.6,2.1,0.5,0.2,10.243,0.5,14.134,56.2931,18.2979,14.8581,34.746,43.5048,26.036,20.7304,23.3826,0.8358,0.3209,2
53,1.8687,3.1,14.9025,1.6,2.1,0.5,0.2,9.3151,0.5,13.5994,55.6864,19.3839,15.0638,35.1317,45.8361,26.0306,21.3723,24.0914,0.826,0.3126,2
54,1.0,3.1,14.5488,1.9,2.1,1.4,0.2,9.1901,0.5,25.8418,54.5533,19.7418,16.2775,17.7588,50.76,29.4658,24.6872,47.4993,0.4104,0.1431,2
55,3.0454,3.1,14.4653,1.6,2.1,0.5,0.2,9.2243,0.5,15.5013,53.7814,18.1807,14.5013,33.0639,37.7331,25.3474,21.0656,22.3366,0.8097,0.3306,2
56,2.2163,3.7,13.9537,1.6,2.1,0.5,0.2,9.4464,1.1764,15.0232,31.8023,21.2281,17.5083,32.5302,46.8463,28.6387,21.666,26.4654,0.6344,0.2756,2
57,1.0,3.1,10.337,1.6,2.1,0.5,0.2,9.2506,1.793,14.7754,60.151,19.0453,15.2159,31.625,62.1405,27.2923,21.2439,28.9356,0.7509,0.2742,3
58,4.0,3.1,9.6496,1.6,2.1,0.5,0.2,9.3325,1.3686,18.5138,55.3584,15.7694,13.845,26.6746,37.1955,25.1947,20.1833,22.8527,0.7249,0.33,2
59,3.4064,3.1,7.5,1.6,2.1,0.5,0.2,8.9206,1.5118,18.0159,58.0814,15.7396,14.2742,28.9071,43.267,25.792,19.9412,24.4528,0.7561,0.3121,2
60,4.0,3.7,7.5,1.9,2.1,0.5,0.5,27.8795,0.5,22.5413,24.3939,15.8907,17.1413,14.0841,25.1763,40.3124,21.7543,26.2201,0.3309,0.3001,2
61,4.0,3.1,15.0,1.9,2.4,0.5,0.2,15.4089,2.5,27.669,16.5413,21.5426,14.3316,10.0415,52.5175,30.8703,27.5567,33.8827,0.2248,0.2011,2
62,4.0,3.7,15.0,1.6,2.1,1.4,0.5,20.404,2.5,40.0262,16.0893,22.2338,17.3294,4.0745,40.4273,37.1568,24.6029,47.9801,0.1658,0.2158,1
63,4.0,3.7,11.7608,1.9,2.1,0.5,0.2,27.3841,0.5,16.5124,29.1002,17.7147,16.6783,21.6319,27.2808,33.8427,22.8716,25.4431,0.4842,0.3166,2
64,4.0,3.1,8.3927,1.6,2.4,0.5,0.2,8.1344,0.5,23.4915,24.7749,15.588,14.0412,27.2061,37.3252,27.7967,19.9619,20.2485,0.5819,0.3139,1
65,4.0,3.7,10.5174,1.6,2.1,0.5,0.2,21.235,0.5,16.6727,31.3126,16.9832,16.5106,29.5079,27.8384,30.2147,19.7081,21.25,0.6556,0.3441,2
66,4.0,3.7,9.2834,1.9,2.4,0.5,0.5,21.5035,2.5,33.5333,-10.709,20.4308,17.1347,2.8289,48.7956,42.4371,25.5976,34.9362,0.315,0.5318,2
67,3.1913,3.7,10.8339,1.6,2.1,0.5,0.2,8.5252,0.5,15.8061,32.7579,18.0393,17.0322,32.8136,37.5928,27.4926,19.9116,22.8739,0.6944,0.3185,2
68,1.0,3.1,8.9697,1.6,2.1,0.5,0.2,14.2536,0.5,12.2249,62.026,17.1021,15.2314,36.3781,51.4038,27.3747,19.5035,24.3743,0.8815,0.3226,2
69,1.0,3.7,10.1023,1.6,2.1,0.5,0.2,14.7911,0.5,12.0796,37.4386,19.602,18.1091,35.7355,50.7218,30.056,20.034,26.2101,0.7217,0.2966,3
70,1.0,3.7,7.8282,1.6,2.1,0.5,0.2,14.8602,0.5,12.1776,39.2273,18.6534,18.2816,35.8118,51.2426,30.1322,19.5242,26.4312,0.7366,0.299,3
71,2.322,3.1,9.0101,1.6,2.1,0.5,0.2,14.5672,0.5,14.3182,59.4675,16.2837,14.7856,34.6746,42.0886,26.9662,19.4261,22.9295,0.8647,0.3329,2
72,1.5266,3.1,8.9598,1.6,2.1,1.4,0.2,14.7381,0.5,26.7544,59.0954,16.8338,15.897,24.9598,45.4661,30.2295,20.055,42.5696,0.5968,0.1882,2
73,3.7984,3.7,9.5381,1.6,2.1,0.5,0.2,14.8702,0.5,16.548,32.5411,16.7503,16.6921,30.6261,31.2303,28.1642,19.4684,21.7175,0.6788,0.3393,2
74,1.7657,3.7,8.8508,1.6,2.1,0.5,0.2,13.7366,0.5,13.3972,36.9645,18.5556,17.9301,34.9645,45.9998,29.5207,19.6691,25.4383,0.7212,0.3017,2
75,1.0,3.1,9.0489,1.6,2.1,0.5,0.2,14.494,1.8273,14.7149,61.0754,18.6059,15.2448,31.3758,60.9272,28.1759,20.9867,29.1367,0.749,0.2734,3
76,3.1253,3.1,7.6722,1.6,2.1,0.5,0.2,14.9083,0.5,15.6592,58.9867,15.1046,14.4296,33.0178,36.6417,26.5696,19.0472,21.7627,0.8551,0.349,2
77,2.9542,3.1,8.3046,1.6,2.1,0.5,0.2,14.9587,1.695,17.4721,58.0743,16.7415,14.5155,29.2204,45.926,27.2847,20.4418,26.0749,0.7417,0.293,2
78,2.6558,3.7,8.3112,1.6,2.4,0.5,0.2,15.5773,0.5,20.9448,3.6049,18.6044,17.7204,31.754,43.6792,32.6663,20.2533,23.955,0.6846,0.3856,1
79,4.0,3.1,8.0036,1.9,2.1,0.5,0.5,14.2652,0.5,22.9219,47.8574,14.5055,14.248,13.7628,28.4612,35.6914,21.7492,25.0304,0.45,0.3084,2
80,2.6296,3.1,10.7743,1.6,2.1,0.5,0.2,14.7457,0.5,14.7317,57.4714,16.7428,14.6255,34.0846,39.4507,26.8043,19.8476,22.5215,0.8484,0.3346,2
81,4.0,3.1,11.5377,1.6,2.1,0.5,0.2,15.1702,0.5,16.8732,54.2457,15.8167,13.8498,29.1589,29.5545,25.895,19.9512,20.432,0.783,0.3627,2
82,3.1155,3.1,10.6666,1.6,2.1,0.5,0.2,15.2015,1.8133,17.9447,55.7492,17.7029,14.3891,28.0575,45.2979,27.2851,21.1915,26.4189,0.7048,0.2844,2
83,2.2558,3.1,12.2382,1.6,2.1,0.5,0.2,15.1123,0.5,14.0712,56.9995,17.7173,14.8124,34.6405,41.5793,27.0909,20.3456,23.1597,0.8432,0.3255,2
84,2.8829,3.7,11.6881,1.9,2.1,1.4,0.5,15.4285,0.5,33.6082,21.4477,18.9041,18.2863,10.0027,32.6343,37.1696,23.5446,45.0051,0.1636,0.1792,2
85,1.0,3.1,12.0392,1.6,2.1,0.5,0.2,14.521,0.5,12.0883,59.5745,18.4072,15.2263,36.264,50.5978,27.3928,20.3593,24.5017,0.8606,0.3164,2
86,2.3058,3.1,11.9871,1.6,2.1,0.5,0.2,13.9163,0.5,14.2023,57.1179,17.5547,14.7816,34.5904,41.6815,26.7527,20.2559,23.0665,0.8448,0.3268,2
87,1.253,3.1,13.473,1.6,2.1,0.5,0.2,14.8556,0.5,12.4224,57.9495,18.997,15.2056,35.8746,48.424,27.4049,20.8535,24.4747,0.8453,0.3134,2
88,1.2775,3.1,12.5279,1.6,2.1,0.5,0.2,14.8525,1.7673,14.8324,57.821,19.8759,15.1795,31.2235,57.3793,28.0692,21.8797,28.7503,0.7266,0.2684,2
89,2.0821,3.1,7.5,1.6,2.4,0.5,0.2,14.5217,0.5,20.1792,29.0626,17.003,15.1121,32.9168,48.5246,30.3208,19.9771,23.1846,0.6527,0.2769,2
90,1.712,3.1,10.2945,1.6,2.1,0.5,0.2,13.8375,0.5,13.3166,59.6209,17.233,15.0044,35.4416,46.2862,27.0418,19.8061,23.7137,0.8637,0.3237,2
91,2.5001,3.1,13.319,1.6,2.4,0.5,0.2,14.35,0.5,20.6133,23.6224,19.131,14.9118,32.0792,44.2907,29.9508,21.5367,22.8467,0.6202,0.2719,1
92,1.0,3.1,12.6774,1.6,2.4,0.5,0.2,15.7246,0.5,18.1977,26.9836,19.794,15.4226,34.0739,54.4471,30.9363,21.4194,24.4573,0.6315,0.2582,2
93,1.0,3.1,15.0,1.6,2.1,0.5,0.2,15.2283,0.5,11.9578,57.1998,19.956,15.3486,36.145,49.7081,27.54,21.4625,24.9731,0.8359,0.3085,2
94,1.0,3.1,14.8089,1.6,2.1,0.5,0.5,14.7609,1.8453,20.4911,48.3921,21.3519,15.5141,23.2665,56.7059,37.6936,22.8875,29.9712,0.4976,0.2002,2
95,4.0,3.1,15.0,1.6,2.4,1.4,0.5,8.3639,0.5,41.4876,9.5589,18.5559,15.0156,12.3917,30.3603,35.8355,22.3642,38.1143,0.3243,0.2941,2
96,1.0,3.7,15.0,1.6,2.1,1.4,0.2,16.0514,0.5,25.554,31.6309,22.224,18.7976,24.8118,47.1239,33.1677,22.2488,45.0482,0.4166,0.1323,3
97,1.6759,3.1,11.1592,1.6,2.1,0.5,0.2,14.3772,1.2941,14.3541,58.5744,18.3004,15.0238,33.1601,50.4985,27.4632,20.7247,25.9625,0.7963,0.2964,2
98,4.0,3.7,10.7597,1.6,2.1,0.5,0.5,30.0,2.5,27.2998,21.2468,19.9792,16.7488,12.0554,41.8729,40.494,22.6309,30.6058,0.2366,0.1958,2
99,1.0,3.7,15.0,1.6,2.1,1.4,0.2,26.8117,2.5,30.2336,29.7912,25.1184,18.8933,15.0054,63.28,38.268,25.1053,54.2634,0.1895,0.0375,7
100,1.0,3.1,15.0,1.9,2.4,0.5,0.2,20.7731,0.5,17.9087,23.9094,21.0778,15.7015,26.762,53.3514,32.9614,24.9857,28.6862,0.4758,0.2297,1
