Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
37,4.2686,3.4222,3.4431,3.9865,4.1725,5.0,5.0,5.0,3.9838,26.819796,33.225671,48.216714,85.069726,54.413598,69.021016,12.459628,4.148614,5.515315,0.6872,0.2757,7
38,3.0,3.0,3.4647,4.7826,4.5898,5.0,4.352,4.4206,5.0,12.093442,22.58793,41.328399,85.413156,65.129003,41.862508,10.40551,12.185787,3.084208,0.5276,0.2847,6
39,4.1642,3.9048,3.0,3.6455,5.0,5.0,5.0,4.1656,3.0,29.355328,22.68929,49.235233,85.000918,54.888342,49.294776,29.531418,4.45604,5.289207,0.6506,0.1849,7
40,3.6134,3.8723,3.6715,3.4337,3.9362,5.0,5.0,5.0,3.0,28.486349,33.388079,47.703506,84.968111,65.046515,68.755389,17.352765,5.817888,5.268102,0.7039,0.1979,7
41,3.643,3.9036,3.6882,3.9823,5.0,5.0,5.0,4.9183,4.1615,27.829095,31.864238,38.949355,85.057699,60.67891,69.206298,12.269262,5.791167,5.477052,0.6002,0.2419,7
42,5.0,5.0,4.363,3.0,4.0203,5.0,5.0,3.0,3.0,44.670738,16.059446,32.367999,85.026213,16.769333,32.825785,37.651735,0.150102,10.732545,0.6785,0.4016,6
43,5.0,5.0,4.1216,3.5949,4.4245,5.0,5.0,3.0,3.3417,44.035318,15.995033,35.149958,85.081554,14.260462,33.550714,36.484355,0.192208,10.192376,0.629,0.4087,7
44,3.9991,3.5787,3.4529,3.1327,5.0,5.0,5.0,3.0,3.0,28.432036,16.259676,46.529696,84.931621,63.266013,34.885986,37.274073,4.830971,5.138948,0.6259,0.1723,8
45,3.9953,3.8439,4.1465,3.549,4.943,5.0,5.0,4.1925,3.0,28.189724,22.708679,35.93305,84.983124,58.939274,49.878629,29.329818,4.94364,6.270559,0.6822,0.1687,7
46,3.843,4.5317,4.3033,3.3619,4.6246,5.0,5.0,5.0,3.0,33.652377,33.25811,31.850906,84.988567,53.07372,71.172129,17.265212,5.244345,7.397614,0.6025,0.2147,5
47,4.8438,5.0,4.1036,3.0,4.4137,5.0,4.3857,3.0,3.0,30.913782,13.69468,36.074861,85.01077,23.752869,22.977694,38.33757,6.609872,7.866892,0.7209,0.2394,5
48,3.955,5.0,3.9491,3.0,4.729,5.0,4.5159,3.0,3.0,31.251558,14.178372,36.797625,85.006175,44.137223,25.829301,38.089569,9.120753,6.426177,0.594,0.095,5
49,3.9694,3.2121,3.0,4.0211,4.539,5.0,5.0,5.0,3.0,26.250927,33.462782,52.52602,85.095491,61.008545,70.019895,17.190456,5.064787,4.603467,0.6063,0.2191,6
50,3.6394,3.4279,3.5288,3.7402,3.9636,4.5384,5.0,5.0,3.0448,26.760622,28.944929,50.130713,53.489358,70.069915,65.421511,17.314279,5.769652,4.809114,0.612,0.1998,6
51,4.5991,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,27.23295,33.343923,49.790097,85.573437,35.53587,71.76222,16.810335,2.819578,5.42918,0.7726,0.3029,6
52,4.351,5.0,3.4729,3.0,5.0,5.0,5.0,3.0,4.4529,42.795839,16.000659,36.893196,84.977908,35.385983,35.337878,28.088741,3.297295,8.300752,0.519,0.2521,6
53,4.3726,3.0,3.0,5.0,5.0,4.3919,5.0,5.0,3.0,27.000768,27.755845,49.778545,45.658724,45.559577,67.669576,16.931621,3.757766,5.026797,0.6333,0.2595,5
54,3.8661,4.1632,3.0052,3.85,3.7986,5.0,5.0,5.0,3.7713,30.585189,33.376801,52.087431,85.05988,55.465833,68.346899,14.031344,5.243087,5.383373,0.6369,0.238,7
55,4.4454,3.0,3.4385,4.8375,5.0,5.0,5.0,5.0,3.4299,26.393868,33.22017,45.47776,85.454652,42.15679,71.830395,15.326898,3.492842,5.444983,0.6036,0.281,6
56,4.2471,3.0,3.0,4.5263,3.4736,5.0,5.0,5.0,3.3465,26.585715,33.395026,56.129064,85.314263,51.207525,67.776639,16.04647,4.166557,4.935446,0.7682,0.2493,5
57,4.657,3.0,3.0,5.0,3.9511,5.0,5.0,5.0,3.0,27.722998,33.362917,55.429974,85.590252,33.920987,68.470678,17.102011,2.504554,5.606243,0.7015,0.3136,6
58,4.1827,3.0,3.0,4.2192,3.7054,5.0,5.0,4.4758,3.4297,26.676516,25.918789,56.064556,85.177227,56.274215,52.430142,24.386129,4.400226,4.853356,0.6451,0.197,6
59,4.1034,3.0,3.0,5.0,3.3609,5.0,5.0,5.0,3.924,26.634694,33.322168,54.870351,85.59029,46.769945,67.604668,12.700871,4.640115,4.822466,0.7203,0.2665,5
60,4.3137,3.0,3.0,4.9163,3.0572,5.0,4.4095,5.0,3.3168,14.174635,31.070782,56.923484,85.54759,45.490862,57.124658,16.779674,9.291626,3.170699,0.5906,0.2218,4
61,5.0,5.0,4.1037,3.0,4.3414,5.0,4.7247,3.643,3.0,37.624894,17.349483,36.262948,85.001049,17.702623,33.912877,34.813727,3.063281,9.192635,0.5805,0.322,7
62,3.6397,3.0,3.0,4.7352,3.8041,5.0,5.0,5.0,4.5908,25.937769,33.314832,50.657226,85.407909,58.228856,68.132144,6.246749,5.682187,4.727342,0.6756,0.3012,6
63,4.2839,3.0,3.5121,4.485,3.5335,5.0,5.0,5.0,3.756,26.255577,33.236414,50.661705,85.276568,51.259245,67.927465,13.936195,4.07224,5.382893,0.5525,0.2668,6
64,4.6286,3.603,3.0,5.0,4.6613,5.0,5.0,5.0,3.0,28.592221,33.327314,51.393153,85.573622,31.109681,70.385678,17.021336,2.690302,5.764434,0.7686,0.3164,6
65,3.7989,3.0,3.0,4.2703,3.5308,5.0,5.0,5.0,3.0,26.12489,33.499031,56.470912,85.204674,62.157325,67.878967,17.263959,5.413245,4.41342,0.779,0.212,6
66,4.8313,4.1711,3.0,4.6913,4.2653,5.0,5.0,5.0,3.3479,32.389119,33.286952,51.541356,85.389979,24.350036,69.297815,16.08755,1.620001,6.827166,0.5599,0.368,6
67,3.6706,3.6841,3.638,3.0,4.6089,5.0,5.0,4.3583,3.0,28.199445,24.556433,46.215968,84.908993,67.816714,51.944864,27.387842,5.722375,5.103262,0.6908,0.1455,7
68,3.6445,3.0,3.0,4.439,3.5919,5.0,5.0,5.0,3.5647,25.997997,33.452805,55.377396,85.268876,62.336955,67.910451,15.074637,5.773192,4.300503,0.726,0.2225,6
69,3.7929,3.4691,3.8914,3.4766,4.3835,5.0,5.0,4.4392,3.667,26.785321,25.312193,43.069102,84.959813,65.891507,53.160086,23.671658,5.507722,5.42477,0.6004,0.1654,7
70,3.4079,4.3972,3.4559,3.5003,5.0,5.0,5.0,4.4936,3.0,32.666639,26.037854,43.519366,84.98659,59.911823,56.721435,25.604568,6.06061,5.581498,0.7511,0.1401,7
71,3.6489,4.6574,3.0563,3.9,5.0,5.0,5.0,5.0,3.0,35.422015,33.426707,45.245353,85.095169,50.012744,72.150137,17.124453,5.597533,5.944842,0.6709,0.2064,6
72,3.6442,4.2817,3.27,3.0,5.0,5.0,5.0,4.9134,3.0,31.964556,31.939283,45.202397,84.918874,61.290993,68.952257,18.776978,5.723443,5.405172,0.7068,0.1894,7
73,3.0,4.3248,3.8922,3.0,5.0,5.0,5.0,4.288,3.0,32.443881,23.8595,38.380594,84.92738,66.481847,52.215308,28.123997,6.510292,5.818555,0.6886,0.1182,7
74,3.3015,4.64,3.1477,3.1417,4.3851,5.0,5.0,4.4397,3.0,36.319285,25.557296,49.135136,84.970103,58.404276,53.288034,26.486546,6.111794,5.813686,0.6352,0.1354,7
75,3.2258,4.4629,3.9396,3.9711,5.0,5.0,5.0,3.9544,3.0,32.937571,20.765469,37.414983,85.107332,57.248528,45.755274,31.732459,6.238531,6.16038,0.5914,0.1254,8
76,3.0,4.1492,3.6191,3.4453,5.0,5.0,5.0,5.0,3.0,30.278895,33.458463,41.860112,84.964361,67.119051,72.108117,17.07388,6.576883,5.201098,0.743,0.1834,7
77,3.0,3.7397,3.0,5.0,4.1643,5.0,5.0,5.0,4.463,28.010774,33.380525,49.126743,85.569933,54.854382,68.854713,7.745106,6.561029,4.661778,0.6996,0.2735,6
78,3.4448,4.0532,3.6688,3.3644,5.0,5.0,4.4431,4.6946,3.0,17.216673,26.375762,42.057119,84.947015,66.690775,52.241177,23.298745,11.247357,3.532559,0.5614,0.1314,6
79,3.0,4.9584,3.5476,3.2323,5.0,5.0,5.0,5.0,3.0,40.504929,33.442938,39.154707,84.996382,53.53051,72.485661,17.089087,6.30109,6.74758,0.7014,0.1892,6
80,3.0,4.4302,3.1148,3.4123,5.0,5.0,5.0,4.856,3.5466,33.281156,31.200225,45.051619,84.969778,63.21655,67.277362,17.612999,6.531518,5.266699,0.7274,0.1797,7
81,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,4.3357,26.578904,33.443394,53.526345,85.595002,59.635665,67.326914,8.96869,6.493819,4.276264,0.6543,0.2657,6
82,3.0,3.6714,3.0,4.0817,4.2617,5.0,5.0,5.0,4.8334,27.419623,33.393102,46.41186,85.098051,67.924391,69.123844,3.093808,6.463138,4.958816,0.6516,0.3214,6
83,3.0,4.5244,3.0,4.5716,5.0,5.0,5.0,5.0,4.0113,33.678494,33.405434,43.938816,85.331938,51.446694,71.977695,11.956457,6.4997,5.441618,0.6584,0.2325,6
84,3.0,4.5667,3.7952,3.0,5.0,5.0,5.0,5.0,3.7633,34.827332,33.351647,36.390747,84.927508,62.425094,72.331453,13.748829,6.490269,6.203007,0.7295,0.2152,7
85,3.0,4.5317,3.5051,3.1556,5.0,4.2972,5.0,5.0,3.3213,34.756917,27.216493,41.266121,40.402349,67.44027,67.654035,16.145304,6.469303,5.739457,0.6126,0.2008,6
86,3.0,4.3521,3.0,4.7072,5.0,5.0,3.7735,5.0,5.0,11.119994,29.565174,38.934478,85.385528,54.77683,54.490805,1.315797,15.302904,2.842621,0.5755,0.3797,6
87,3.0,5.0,3.1433,3.0,5.0,5.0,5.0,5.0,4.3517,41.629718,33.389881,38.917611,84.965259,53.432291,72.346279,8.885807,6.242341,6.875588,0.621,0.266,6
88,4.731,3.211,3.6028,3.0,5.0,5.0,5.0,4.1763,3.0,28.604226,22.666928,44.971538,84.901153,49.578175,49.607552,29.315885,2.153461,6.296605,0.547,0.2631,6
89,3.0,4.152,3.0,5.0,3.2013,5.0,5.0,5.0,5.0,30.752039,33.320448,46.91848,85.591599,50.253021,67.52095,0.32762,6.281509,5.639302,0.6732,0.353,6
90,3.0,4.8939,3.0,5.0,4.1371,5.0,5.0,5.0,5.0,39.276127,33.268475,41.374715,85.629186,37.314487,69.206527,0.340534,6.109846,7.017478,0.613,0.3688,6
91,3.0,3.0,3.0,5.0,4.0971,4.2237,5.0,5.0,4.5219,26.709691,26.665499,50.029752,37.162656,64.949963,63.757242,7.122335,6.507524,4.362627,0.5704,0.2926,5
92,3.7493,3.8243,3.0,5.0,3.3285,5.0,5.0,5.0,4.3379,28.455913,33.288491,51.94852,85.584373,46.750535,67.590099,9.098768,5.480175,5.083592,0.7596,0.2804,6
93,4.0596,3.6401,3.0,5.0,3.0,5.0,5.0,5.0,4.9844,27.888533,33.188977,48.64044,85.579643,43.53384,67.303788,0.615325,4.515721,5.811882,0.5417,0.3797,6
94,3.2009,4.1303,3.0,5.0,3.1316,5.0,5.0,5.0,3.9559,30.584811,33.40694,53.022371,85.603319,49.045638,67.527995,12.482589,6.325586,4.929625,0.6856,0.232,5
95,3.8553,3.7215,3.0,5.0,4.0006,5.0,5.0,5.0,4.1212,27.876403,33.290282,51.473081,85.57363,46.152494,68.526807,11.16837,5.319357,4.949927,0.5983,0.2655,5
96,3.3806,3.6939,3.0,5.0,3.252,5.0,5.0,4.3974,4.3297,28.136568,24.947715,53.128027,85.588732,52.223383,49.896801,18.887315,6.101692,4.727155,0.6933,0.1805,5
97,3.1955,3.7828,3.5844,5.0,3.4305,5.0,5.0,5.0,4.4951,27.895225,33.229622,45.798868,85.575381,53.028951,67.799409,7.327836,6.321682,5.22743,0.607,0.2802,6
98,3.8256,3.6167,3.0,5.0,3.0,5.0,5.0,5.0,3.8213,27.726943,33.350232,54.902215,85.594167,47.390862,67.369602,13.431984,5.341383,4.782786,0.7525,0.2447,5
99,3.0,4.6682,3.7638,3.7687,5.0,5.0,5.0,5.0,3.5542,35.361127,33.339181,37.135762,85.052582,56.779802,72.334271,15.001304,6.461791,6.280817,0.7357,0.2042,7
100,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,19.277482,28.854236,15.060958,85.068311,19.454552,47.7592,18.734412,11.412549,9.074039,0.5904,0.312,5
