x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.67,0.33,0.67,1.0,0.0,0.67,0.0,0.67,1.0,24.854923,12.594378,12.339469,51.856626,6.062335,7.013844,14.06743,16.695258,5.015658
1.0,0.33,0.33,0.0,0.0,0.33,0.67,1.0,0.0,3.328168,33.666858,7.962022,30.541703,4.294034,4.230136,12.358766,22.369487,3.186451
0.67,0.0,0.67,0.33,0.33,0.33,0.0,0.33,1.0,12.486123,3.643371,13.303386,31.991908,4.66231,2.851665,14.882177,36.312719,3.377024
0.0,0.67,1.0,1.0,1.0,0.33,1.0,0.67,0.67,17.953364,42.295744,12.072614,127.446851,9.769351,8.970686,3.746568,16.131883,5.17422
1.0,0.0,0.33,0.67,0.33,0.67,0.67,0.0,0.0,6.283593,4.706454,8.815084,11.357667,5.38894,5.028966,13.706325,32.64733,0.724364
0.0,0.33,0.33,0.67,1.0,1.0,0.33,0.67,1.0,22.016606,33.633429,16.070309,74.192486,8.460546,7.617702,9.75346,33.341909,5.890294
0.67,0.33,0.33,1.0,0.33,0.67,1.0,0.33,0.33,17.110051,7.273861,9.144523,22.529247,8.591034,6.975211,8.89357,22.655143,1.116129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,1.0,15.9,42.0,1.0
0.33,0.67,0.0,0.0,1.0,0.67,0.33,1.0,0.33,4.539441,50.918182,12.014024,74.543813,5.223493,10.664778,9.300505,24.160944,5.230722
0.33,0.67,1.0,0.0,0.67,0.67,0.67,0.0,1.0,13.544244,6.272618,11.065575,102.794371,7.052698,3.971066,10.442397,36.762977,4.2141
0.33,0.33,1.0,0.33,0.33,0.0,0.67,0.67,1.0,14.838105,10.481138,14.30709,93.769055,5.744276,2.03323,13.562117,31.951313,5.430834
0.0,1.0,1.0,0.33,0.67,0.67,1.0,0.33,0.67,10.911803,10.531154,6.348642,125.544052,9.243414,2.948507,0.900242,36.660821,5.160919
0.33,1.0,0.67,0.67,0.33,0.33,1.0,0.67,0.0,7.567837,13.725505,3.035252,51.585319,7.495286,2.871294,1.190517,28.868052,3.651541
1.0,0.67,1.0,0.33,0.0,1.0,0.0,1.0,0.33,10.397901,33.764344,4.207862,118.199492,5.542758,6.717085,12.660124,20.233831,5.459577
1.0,1.0,0.33,1.0,0.67,0.0,0.67,0.67,0.0,10.187739,22.979173,-5.695622,25.530779,5.381747,7.959448,2.469505,18.3197,3.208988
1.0,0.0,0.67,0.67,0.0,0.67,0.33,1.0,0.67,10.930717,34.33232,9.758551,57.398798,4.627388,5.550965,14.107029,17.046664,4.938388
0.33,0.0,0.33,1.0,1.0,1.0,0.0,1.0,0.67,21.630361,60.611787,15.311407,88.862541,8.10583,9.776085,8.862713,13.376719,6.454116
