x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.67,0.33,0.67,1.0,0.0,0.67,0.0,0.67,1.0,1.519628,1.168808,1.519628,0.441444,0.602615,0.458354,0.602615,0.458354,1.538169
1.0,0.33,0.33,0.0,0.0,0.33,0.67,1.0,0.0,0.788242,1.759505,-0.135194,1.812925,-0.214375,1.759505,0.768371,1.080792,-0.214375
0.67,0.0,0.67,0.33,0.33,0.33,0.0,0.33,1.0,0.768371,1.812925,0.768371,1.759505,-0.135194,1.759505,-0.214375,1.759505,0.788242
0.0,0.67,1.0,1.0,1.0,0.33,1.0,0.67,0.67,1.183643,-0.0542,2.071504,-0.072019,2.071504,0.694418,2.071504,-0.0542,2.053907
1.0,0.0,0.33,0.67,0.33,0.67,0.67,0.0,0.0,0.794954,1.808021,-0.127929,1.091238,-0.127929,1.091238,0.775095,1.808021,-0.207063
0.0,0.33,0.33,0.67,1.0,1.0,0.33,0.67,1.0,0.757994,1.046749,0.830872,0.326476,1.680794,0.309332,0.830872,0.326476,1.680794
0.67,0.33,0.33,1.0,0.33,0.67,1.0,0.33,0.33,1.510338,1.176629,0.666463,0.449909,0.666463,0.466804,1.528896,1.176629,0.666463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,9.0,-88.0,9.0,-88.0,9.0,-88.0,9.0,-88.0
0.33,0.67,0.0,0.0,1.0,0.67,0.33,1.0,0.33,0.305446,0.761099,0.22914,1.504444,1.195351,0.761099,0.305446,0.744725,0.305446
0.33,0.67,1.0,0.0,0.67,0.67,0.67,0.0,1.0,0.6765,0.458354,1.538169,1.226058,1.519628,0.458354,1.519628,1.226058,1.538169
0.33,0.33,1.0,0.33,0.33,0.0,0.67,0.67,1.0,0.493579,1.3092,1.369168,1.3092,0.493579,1.365539,1.350327,0.61004,1.369168
0.0,1.0,1.0,0.33,0.67,0.67,1.0,0.33,0.67,0.91133,0.175328,1.821543,0.922943,1.803504,0.192709,1.821543,0.922943,1.803504
0.33,1.0,0.67,0.67,0.33,0.33,1.0,0.67,0.0,0.671488,0.445673,1.514989,0.462576,0.671488,1.172716,1.533538,0.462576,0.59757
1.0,0.67,1.0,0.33,0.0,1.0,0.0,1.0,0.33,1.680794,0.326476,1.680794,1.046749,0.757994,0.309332,0.757994,0.309332,0.830872
1.0,1.0,0.33,1.0,0.67,0.0,0.67,0.67,0.0,1.685086,0.3053,0.835517,0.3053,1.666805,1.101089,1.666805,0.322451,0.762669
1.0,0.0,0.67,0.67,0.0,0.67,0.33,1.0,0.67,1.538169,1.226058,1.519628,0.458354,0.602615,0.458354,0.6765,0.441444,1.519628
0.33,0.0,0.33,1.0,1.0,1.0,0.0,1.0,0.67,0.830872,1.10479,0.830872,0.309332,1.680794,0.309332,0.757994,0.309332,1.662506
