x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
38.33,23.33,35.0,30.0,36.67,35.0,33.33,30.0,20.0,2.245057,1.832423,1.989068,3.640143,2.489723,2.310542,2.350082,0.749251,1.874356
38.33,26.67,25.0,26.67,36.67,25.0,40.0,30.0,25.0,1.319017,3.249753,2.642649,4.327931,2.095164,2.737029,3.236989,1.557193,1.632223
38.33,30.0,30.0,20.0,36.67,40.0,30.0,30.0,35.0,1.118388,1.902109,2.253954,3.690699,1.686766,1.983243,2.73272,2.346716,3.032734
31.67,23.33,30.0,23.33,40.0,25.0,40.0,30.0,20.0,2.015773,3.074996,2.356107,3.907621,2.404177,2.579218,3.259358,1.329243,1.346043
38.33,30.0,25.0,20.0,40.0,40.0,40.0,20.0,25.0,0.72626,3.395398,1.576093,4.877349,1.777863,3.415869,3.681909,1.47998,2.391005
38.33,26.67,30.0,26.67,40.0,25.0,30.0,20.0,35.0,1.681373,1.737971,2.410085,3.627119,1.920583,2.405951,2.043029,3.510142,1.161773
45.0,26.67,30.0,23.33,36.67,40.0,33.33,26.67,30.0,1.148386,2.251605,1.717542,4.420106,1.691612,2.346284,2.850499,1.974657,2.544558
25.0,23.33,30.0,26.67,36.67,40.0,36.67,23.33,25.0,2.055027,2.514775,1.545833,2.686032,2.642821,2.557426,2.883724,1.346558,2.247403
25.0,30.0,25.0,23.33,33.33,35.0,33.33,30.0,35.0,1.674275,2.718129,2.718088,2.342398,2.513957,1.89616,2.79895,2.37103,2.510724
38.33,20.0,20.0,23.33,36.67,30.0,36.67,30.0,30.0,1.559788,3.394104,2.631435,4.387205,1.913638,1.811433,3.130338,2.358158,1.784529
25.0,20.0,35.0,20.0,33.33,25.0,40.0,30.0,30.0,3.271479,3.383586,2.282919,2.748909,2.287396,1.921409,3.784981,2.433942,2.026665
38.33,20.0,35.0,23.33,40.0,30.0,33.33,20.0,20.0,2.448317,2.23325,1.780167,4.177551,2.400662,2.591994,2.509518,1.749814,0.675767
45.0,23.33,35.0,20.0,40.0,30.0,30.0,23.33,25.0,2.19079,2.036833,1.7871,4.259839,2.071416,2.526016,2.494635,1.827452,0.845656
31.67,26.67,30.0,20.0,30.0,35.0,40.0,23.33,20.0,2.11997,3.714008,1.732472,3.097701,2.757038,3.170882,3.783534,1.167239,1.755864
31.67,30.0,20.0,26.67,36.67,30.0,33.33,20.0,25.0,1.574727,2.843434,2.58122,2.991376,2.830024,3.003464,2.361665,1.765013,0.858658
31.67,23.33,20.0,23.33,30.0,25.0,33.33,23.33,25.0,2.226217,3.429229,2.739277,2.705136,2.993268,2.441473,2.662853,2.224206,0.786189
38.33,30.0,20.0,20.0,33.33,40.0,36.67,23.33,30.0,1.053647,3.646306,1.891688,4.254877,1.938959,2.77526,3.508105,2.139595,2.429369
31.67,23.33,25.0,23.33,36.67,25.0,30.0,20.0,30.0,1.832551,2.336276,2.748866,2.558352,2.54091,2.356696,2.236098,3.071355,0.910137
31.67,30.0,25.0,26.67,30.0,30.0,30.0,23.33,30.0,1.758368,2.398823,2.665219,2.009334,2.80843,2.585829,2.202524,2.279979,1.380341
25.0,26.67,30.0,30.0,33.33,30.0,36.67,30.0,25.0,2.347849,2.647332,2.516746,2.264951,2.927376,2.403203,2.773839,1.081437,1.790591
31.67,30.0,35.0,26.67,40.0,30.0,36.67,30.0,35.0,2.312465,2.368615,2.115906,3.690917,1.824148,2.114529,2.885115,2.387404,2.146444
45.0,23.33,30.0,20.0,33.33,30.0,33.33,20.0,30.0,1.7997,2.874076,2.15129,4.052811,1.987717,2.47252,3.063563,2.858316,1.260119
38.33,30.0,35.0,20.0,30.0,40.0,33.33,26.67,20.0,2.099106,2.630443,1.679243,3.678834,2.547662,2.805942,3.069572,0.812189,2.228999
45.0,23.33,20.0,20.0,36.67,30.0,40.0,26.67,35.0,1.350763,4.031847,2.115242,4.96195,1.461606,2.255811,3.851169,3.134118,1.765152
38.33,23.33,30.0,30.0,30.0,35.0,30.0,26.67,35.0,1.945625,1.87606,2.185302,2.654574,2.183705,1.862486,2.247551,2.677115,2.390306
45.0,23.33,25.0,20.0,30.0,30.0,36.67,30.0,20.0,1.51613,3.678006,2.61647,4.39379,2.477053,2.432592,3.429837,1.332769,1.475137
38.33,20.0,30.0,23.33,33.33,30.0,30.0,23.33,35.0,2.021726,2.150389,2.248003,3.072534,2.05645,1.792269,2.46947,3.310526,1.395503
25.0,26.67,35.0,30.0,40.0,30.0,40.0,26.67,30.0,2.792713,2.639424,1.63168,2.956086,2.234547,2.608512,3.076077,1.837042,1.882551
45.0,20.0,25.0,26.67,33.33,35.0,36.67,20.0,20.0,1.362399,3.042862,1.968429,4.170412,2.445814,2.810364,2.957034,1.636276,1.42534
25.0,23.33,25.0,26.67,40.0,40.0,33.33,26.67,35.0,1.574865,2.214829,1.919517,2.809511,2.196071,1.738707,2.452144,2.585596,2.673557
38.33,23.33,25.0,30.0,33.33,35.0,40.0,23.33,25.0,1.426338,3.242851,1.779043,3.721775,2.236608,2.943443,3.259223,1.443228,1.952364
25.0,20.0,20.0,20.0,30.0,25.0,30.0,20.0,20.0,2.612527,3.150552,2.980849,1.689536,3.608026,2.439338,2.433846,2.238952,0.483448
31.67,26.67,20.0,20.0,40.0,35.0,33.33,30.0,25.0,1.407666,3.024511,2.545284,3.710765,2.454667,2.259442,2.775381,1.192988,1.849603
31.67,26.67,35.0,20.0,36.67,35.0,36.67,20.0,35.0,2.490846,2.94508,1.575918,3.430015,1.909489,2.47706,3.442865,3.016775,2.086061
31.67,23.33,35.0,23.33,33.33,25.0,36.67,26.67,35.0,2.940777,2.951541,2.092678,3.123052,2.073312,1.908371,3.215494,3.204964,1.592241
25.0,30.0,35.0,23.33,36.67,35.0,40.0,23.33,30.0,2.5993,3.010168,1.459338,2.910054,2.267878,2.920188,3.532767,1.887597,2.17653
31.67,30.0,30.0,26.67,33.33,30.0,40.0,26.67,20.0,1.918411,3.134673,2.091175,3.076977,2.757618,3.164183,3.254974,0.896234,1.334513
45.0,26.67,35.0,23.33,30.0,40.0,30.0,30.0,25.0,2.078364,1.89742,2.106718,3.505629,2.279697,2.378506,2.592224,1.169051,2.925575
45.0,30.0,25.0,30.0,36.67,25.0,36.67,26.67,20.0,1.031546,2.848798,2.385921,4.483373,2.394899,3.05042,2.687218,1.213307,0.746865
45.0,20.0,30.0,26.67,30.0,35.0,33.33,30.0,30.0,1.826078,2.386793,2.323358,3.744668,1.992236,1.744581,2.743856,2.084396,2.600447
31.67,20.0,25.0,30.0,40.0,40.0,30.0,30.0,30.0,1.332427,1.497395,2.298321,2.726211,2.156602,1.644253,1.967103,1.802516,2.919055
