x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.75,0.25,0.25,0.0,0.0,0.25,0.5,0.75,0.0,3.75,3.25,3.25,3.25,3.7,4.375,4.75,4.375,-61.568912
0.5,0.0,0.5,0.25,0.25,0.25,0.0,0.25,0.75,3.75,3.53125,3.892857,3.625,3.7,3.8125,4.0,5.5,-112.113961
0.0,0.5,0.75,0.75,0.75,0.25,0.75,0.5,0.5,5.75,6.34375,6.464286,6.25,5.95,5.5,6.25,5.5,-126.432873
0.75,0.0,0.25,0.5,0.25,0.5,0.5,0.0,0.0,3.75,3.25,3.571429,3.625,3.25,3.25,2.5,1.0,-64.204951
0.0,0.25,0.25,0.5,0.75,0.75,0.25,0.5,0.75,5.0,5.5,5.821429,6.25,6.4,6.0625,5.5,6.625,-131.318912
0.5,0.25,0.25,0.75,0.25,0.5,0.75,0.25,0.25,4.75,4.65625,4.857143,5.125,4.6,4.9375,4.75,3.25,-94.659903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-18.0
0.25,0.5,0.0,0.0,0.75,0.5,0.25,0.75,0.25,4.25,4.375,4.214286,4.75,5.5,4.9375,4.75,5.5,-86.977922
0.25,0.5,0.75,0.0,0.5,0.5,0.5,0.0,0.75,4.75,4.9375,4.857143,4.375,5.05,4.9375,4.75,4.375,-130.113961
0.25,0.25,0.75,0.25,0.25,0.0,0.5,0.5,0.75,4.5,4.65625,4.857143,4.375,4.6,4.9375,6.25,6.625,-123.636932
0.0,0.75,0.75,0.25,0.5,0.5,0.75,0.25,0.5,5.25,5.78125,5.5,5.125,5.5,5.5,5.5,4.375,-118.750893
0.25,0.75,0.5,0.5,0.25,0.25,0.75,0.5,0.0,4.75,4.9375,4.535714,4.375,4.15,4.375,4.75,3.25,-79.568912
0.75,0.5,0.75,0.25,0.0,0.75,0.0,0.75,0.25,5.0,4.65625,4.535714,4.0,4.15,4.9375,4.0,5.5,-97.182873
0.75,0.75,0.25,0.75,0.5,0.0,0.5,0.5,0.0,5.0,4.65625,4.214286,4.375,3.7,3.25,4.0,3.25,-83.409903
0.75,0.0,0.5,0.5,0.0,0.5,0.25,0.75,0.5,4.75,4.375,4.857143,4.75,4.6,5.5,5.5,6.625,-112.386932
0.25,0.0,0.25,0.75,0.75,0.75,0.0,0.75,0.5,5.0,5.21875,5.821429,6.25,5.95,5.5,4.75,6.625,-112.273864
