x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
20.0,10.0,0.0,30.0,30.0,20.0,20.0,0.0,20.0,4.94303,7.243129,3.860982,4.694801,6.753495,8.421775,6.510039,3.260362,3.474615
20.0,20.0,30.0,20.0,10.0,0.0,10.0,10.0,0.0,5.076184,11.507815,3.622769,5.275308,4.923924,13.568468,3.220059,8.163339,5.967726
30.0,20.0,10.0,10.0,30.0,30.0,20.0,10.0,0.0,4.439804,4.570312,4.313488,3.268323,8.38025,5.679464,7.039995,3.481762,3.895739
20.0,20.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,6.207342,10.312132,2.856334,4.65899,5.055462,11.108219,5.038028,9.423218,2.859931
20.0,10.0,30.0,30.0,20.0,20.0,10.0,30.0,0.0,7.035819,6.582507,4.982453,5.395787,5.982795,7.017735,5.29115,6.27869,3.546966
20.0,20.0,10.0,20.0,20.0,0.0,30.0,30.0,10.0,7.01796,9.113606,4.528705,5.130006,5.550971,6.200088,5.714936,6.451511,2.270106
20.0,30.0,20.0,0.0,20.0,30.0,0.0,30.0,30.0,8.312799,3.969461,4.736178,3.204514,9.061359,2.367016,7.646637,4.410115,0.856963
10.0,10.0,20.0,10.0,30.0,0.0,30.0,30.0,0.0,6.915962,10.930211,5.257399,7.581018,4.961013,5.144517,5.657712,3.876468,3.008104
20.0,30.0,10.0,0.0,30.0,30.0,30.0,0.0,10.0,4.644194,6.325319,4.417567,4.609594,9.216314,4.097158,7.830446,2.408257,3.516426
20.0,20.0,20.0,20.0,30.0,0.0,0.0,0.0,30.0,6.683259,8.964078,3.997017,3.498946,6.508937,8.740584,5.661093,2.189723,2.242232
30.0,20.0,20.0,10.0,20.0,30.0,10.0,20.0,20.0,6.650491,3.902667,4.16336,2.569778,8.083376,6.430787,6.973286,6.080849,2.289915
0.0,10.0,20.0,20.0,20.0,30.0,20.0,10.0,10.0,4.527784,8.409482,3.906249,8.14009,7.360704,9.119216,7.071812,6.910907,5.337549
0.0,30.0,10.0,10.0,10.0,20.0,10.0,30.0,30.0,8.106051,8.18465,4.003872,5.270458,7.849801,5.022653,6.51731,6.640371,1.083665
20.0,0.0,0.0,10.0,20.0,10.0,20.0,30.0,20.0,7.25706,9.136229,4.225717,5.244276,4.412972,7.467028,5.344677,7.360662,2.078992
0.0,0.0,30.0,0.0,10.0,0.0,30.0,30.0,20.0,8.027677,11.982315,4.917568,7.059335,2.830697,8.569716,6.064534,9.108347,2.090467
20.0,0.0,30.0,10.0,30.0,10.0,10.0,0.0,0.0,4.643036,11.095734,4.509005,5.803884,5.021767,10.741283,4.018673,3.688711,6.427952
30.0,10.0,30.0,0.0,30.0,10.0,0.0,10.0,10.0,5.549804,8.310669,4.646883,3.126725,5.588008,9.756389,3.988548,3.416628,4.416935
10.0,20.0,20.0,0.0,0.0,20.0,30.0,10.0,0.0,4.822234,11.911952,3.419644,7.274061,6.349565,11.227839,6.461577,10.052315,4.872103
10.0,30.0,0.0,20.0,20.0,10.0,10.0,0.0,10.0,3.172307,11.841834,2.731726,6.459849,7.093864,10.210298,4.258021,5.296283,5.752896
10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,3.456909,14.950176,1.542563,8.047352,2.740136,15.915888,2.653701,11.735697,6.37628
20.0,30.0,0.0,0.0,10.0,30.0,20.0,10.0,20.0,5.453414,6.669593,3.014925,4.24414,8.760612,7.449079,7.368206,7.37002,3.012163
10.0,10.0,10.0,10.0,20.0,0.0,0.0,0.0,20.0,4.551989,13.567989,2.674298,7.037478,4.167421,13.448562,3.768007,7.035508,4.842342
10.0,30.0,10.0,20.0,0.0,10.0,0.0,10.0,20.0,5.11985,11.548758,2.104078,5.721114,6.862954,11.498635,4.554811,7.828938,4.114909
0.0,20.0,20.0,30.0,10.0,10.0,20.0,30.0,10.0,6.912893,9.840698,4.27406,7.306784,5.42815,8.037748,5.076796,8.164758,3.327962
10.0,30.0,30.0,20.0,30.0,10.0,20.0,30.0,30.0,8.651476,7.357689,5.516502,4.140935,7.780186,2.261074,6.823025,0.921207,0.753956
30.0,10.0,20.0,0.0,10.0,10.0,10.0,0.0,20.0,5.606954,9.148109,2.729858,2.826581,4.447102,14.507746,4.437051,9.355097,3.368061
20.0,30.0,30.0,0.0,0.0,30.0,10.0,20.0,0.0,6.045859,6.716126,4.240583,4.832234,8.61273,7.216193,6.555789,7.889737,4.389996
30.0,10.0,0.0,0.0,20.0,10.0,30.0,20.0,30.0,7.644738,7.001617,3.854882,1.879916,5.440495,8.406052,6.91119,6.487856,0.688435
20.0,10.0,20.0,30.0,0.0,20.0,0.0,20.0,30.0,7.378797,6.635844,3.353225,3.711977,5.986552,10.702414,6.378074,8.731586,1.795638
30.0,10.0,10.0,0.0,0.0,10.0,20.0,30.0,0.0,6.752048,8.159392,3.866805,3.625426,3.960111,9.398615,4.280294,11.97799,2.784512
20.0,0.0,20.0,10.0,10.0,10.0,0.0,10.0,30.0,6.84656,10.311395,2.82783,4.130415,4.226248,13.709113,5.335447,8.800778,2.312973
0.0,20.0,30.0,30.0,30.0,10.0,30.0,20.0,20.0,7.122089,9.066835,5.182072,5.956615,6.625083,5.907276,6.775496,2.095443,2.552293
30.0,0.0,10.0,20.0,10.0,20.0,20.0,0.0,0.0,3.85405,7.729056,2.662985,3.5471,5.282182,13.489924,5.478347,10.439933,4.672124
0.0,10.0,10.0,20.0,30.0,30.0,10.0,20.0,30.0,7.067201,5.988037,4.406294,5.998139,8.021819,4.824601,7.666971,2.973717,1.843719
20.0,10.0,10.0,30.0,10.0,20.0,30.0,10.0,10.0,4.774469,8.455897,3.134543,5.287554,5.761167,11.616911,6.498738,9.407048,3.894199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181269,18.778597,0.181269,10.778597,0.181269,19.778597,0.181269,13.778597,11.181269
10.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,10.0,6.432755,8.846515,4.758509,7.374829,7.190571,3.863136,5.457377,3.425177,3.307608
10.0,20.0,30.0,0.0,20.0,20.0,20.0,0.0,30.0,7.213631,9.705897,4.206076,4.974164,7.024755,9.345993,7.087474,5.083422,2.159831
10.0,10.0,30.0,10.0,10.0,0.0,20.0,20.0,30.0,7.828198,11.449196,4.173036,5.331528,4.015138,11.193459,5.905735,7.995779,1.771752
0.0,30.0,30.0,10.0,20.0,20.0,30.0,10.0,20.0,6.570145,10.056517,4.602238,5.778568,7.947541,7.127572,7.147154,4.546431,2.936479
10.0,30.0,20.0,20.0,10.0,10.0,30.0,20.0,0.0,5.828536,11.223402,3.950095,6.26734,6.877749,8.504829,5.889994,7.283891,3.750402
30.0,20.0,30.0,10.0,0.0,30.0,0.0,30.0,10.0,7.491617,3.758541,4.744944,2.935205,7.757694,6.14958,6.491999,9.225162,2.553355
30.0,30.0,10.0,30.0,20.0,0.0,20.0,20.0,0.0,5.545038,6.688806,3.86589,2.526793,7.029637,7.839561,4.630756,5.096417,3.321742
30.0,0.0,20.0,20.0,0.0,20.0,10.0,30.0,20.0,7.633931,5.371142,4.143362,2.74714,5.320897,8.564244,5.693718,10.437318,1.779345
10.0,0.0,10.0,30.0,30.0,30.0,0.0,30.0,20.0,7.046621,4.599776,4.925358,6.574166,7.713324,3.39997,7.123966,3.43521,2.514598
