x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
1.0,3.55,11.25,1.68,2.4,1.17,0.28,6.0,1.5,28.658856,6.115837,21.498056,17.981974,21.795168,60.703067,32.984871,22.811997,40.882578
1.0,3.7,7.5,1.68,2.33,0.5,0.35,12.0,2.0,21.828502,9.626425,21.135439,18.558324,23.212213,65.729871,36.539246,22.477426,33.26294
1.0,3.7,13.12,1.75,2.17,1.4,0.2,12.0,1.5,28.573844,24.632933,22.306645,18.911642,17.926063,56.299953,33.211831,23.898123,49.793989
1.75,3.1,11.25,1.68,2.25,1.4,0.5,6.0,2.0,38.247349,31.626416,19.889967,16.022043,11.403138,57.513082,38.205142,23.328658,47.752664
1.75,3.1,15.0,1.6,2.17,0.72,0.42,18.0,1.5,20.815729,41.397392,20.686003,15.379383,25.167591,46.569079,33.622859,22.548873,29.696782
1.75,3.55,11.25,1.9,2.33,0.72,0.35,12.0,0.5,21.049531,10.95908,19.922646,17.476294,21.792261,46.730172,33.837929,23.432355,31.394482
1.75,3.1,15.0,1.75,2.25,1.17,0.2,24.0,1.0,24.540115,37.546479,20.396841,15.829396,22.955823,43.907887,33.02941,23.71201,38.632439
1.75,3.25,7.5,1.75,2.33,0.95,0.35,6.0,2.5,29.107265,24.232049,20.216936,16.290238,14.619808,67.3636,34.063832,23.893553,41.474135
1.75,3.25,15.0,1.68,2.4,1.17,0.28,30.0,1.0,28.122283,13.597827,21.460092,16.525926,22.790912,44.187623,38.107767,23.486808,37.702871
1.75,3.25,9.38,1.68,2.17,0.5,0.28,12.0,1.0,16.125309,44.357769,17.895865,15.765405,30.266812,49.249334,29.685469,20.79968,26.233301
1.75,3.25,11.25,1.6,2.4,0.95,0.2,18.0,2.0,26.389868,18.78555,20.861129,16.097994,23.688392,57.434584,32.242349,22.741025,36.074907
1.75,3.4,7.5,1.82,2.4,0.72,0.2,12.0,1.5,22.564672,16.05705,19.081913,16.875886,23.551848,56.327845,31.248968,22.785446,33.195458
1.75,3.4,13.12,1.75,2.17,0.72,0.5,6.0,0.5,22.198451,29.113872,19.719159,16.664818,22.244982,44.613418,38.712393,22.261894,28.871291
1.75,3.4,7.5,1.68,2.1,1.4,0.42,18.0,2.5,34.647352,40.085904,19.947586,17.414931,9.866101,59.513281,35.622674,23.316087,52.560769
1.75,3.4,13.12,1.6,2.1,1.17,0.35,30.0,1.0,23.374034,39.664041,19.936924,16.943654,24.592707,39.392983,36.869282,21.473048,36.78837
1.75,3.55,7.5,1.6,2.25,0.5,0.28,30.0,1.5,18.509843,25.224423,19.082898,17.459258,29.17432,50.257744,38.279946,20.721278,28.115756
1.75,3.55,9.38,1.9,2.25,0.95,0.2,18.0,0.5,20.230322,24.487269,18.825468,17.66196,22.952448,44.621955,31.792458,22.813513,35.607969
1.75,3.7,11.25,1.75,2.1,0.5,0.28,24.0,0.5,13.709334,32.263878,19.748812,17.953818,29.590794,42.289821,34.528188,21.620438,27.30427
1.75,3.7,9.38,1.82,2.1,0.95,0.35,6.0,1.5,21.255944,30.2748,19.763922,18.354801,19.762852,51.369868,32.807736,22.77063,37.73632
2.5,3.1,7.5,1.75,2.4,0.95,0.42,12.0,1.0,28.759918,20.655349,16.970291,15.358338,20.052547,43.807374,34.25755,21.439942,31.855375
2.5,3.1,15.0,1.9,2.17,0.95,0.28,30.0,2.0,23.278936,41.437901,21.039333,15.42093,14.865234,45.720631,35.037441,26.233327,39.110318
2.5,3.1,9.38,1.68,2.1,0.95,0.5,24.0,1.5,25.752601,48.818307,17.246749,15.211354,18.642381,38.679531,36.176869,21.221691,32.769006
2.5,3.1,13.12,1.9,2.1,0.72,0.28,12.0,1.5,18.189059,51.533516,18.925727,15.023608,20.303093,45.057843,28.262706,24.376398,32.538894
2.5,3.25,7.5,1.82,2.17,1.17,0.5,18.0,0.5,29.282658,36.682709,16.285546,16.229753,15.955491,35.397073,36.066589,21.426646,36.958783
2.5,3.25,9.38,1.6,2.4,1.4,0.35,24.0,0.5,35.123254,14.879036,17.737061,16.368489,20.681731,38.690842,35.777024,20.732838,40.802515
2.5,3.25,11.25,1.82,2.1,0.72,0.2,30.0,1.0,16.290767,49.751212,17.983979,15.65178,25.782284,37.907734,34.61683,22.419613,29.710129
2.5,3.25,13.12,1.6,2.25,0.72,0.28,6.0,2.5,24.718694,29.853753,21.733953,15.550802,20.721778,61.101652,30.907641,23.869215,34.812535
2.5,3.4,9.38,1.9,2.17,0.5,0.2,6.0,2.0,19.255899,37.529271,19.266143,16.262415,20.232796,57.352749,28.872485,24.206741,33.532563
2.5,3.4,11.25,1.75,2.25,0.5,0.35,18.0,1.5,20.744947,24.445123,19.479081,16.221692,23.207415,45.975959,33.857285,22.677908,28.393968
2.5,3.4,13.12,1.82,2.1,1.4,0.42,12.0,1.5,32.573214,34.866681,19.8942,16.95079,11.615297,42.877341,33.846701,24.174569,47.109794
2.5,3.4,15.0,1.68,2.33,0.5,0.2,6.0,1.0,19.965168,17.669551,21.108613,16.171541,29.569033,48.387674,29.193988,23.059176,25.746729
2.5,3.55,15.0,1.6,2.17,1.4,0.35,12.0,0.5,30.757556,23.364632,20.700983,17.526887,21.287592,37.258703,32.403203,22.13044,41.960817
2.5,3.55,11.25,1.68,2.1,0.95,0.42,12.0,2.5,26.877017,30.779477,21.290093,17.108113,14.333422,54.543308,35.037533,23.733839,40.040092
2.5,3.7,7.5,1.68,2.33,1.17,0.28,18.0,0.5,27.595837,8.234245,18.134872,18.393568,23.525297,39.332204,33.669482,20.689085,36.679601
2.5,3.7,9.38,1.6,2.25,0.72,0.42,6.0,1.0,23.297315,12.75556,18.940624,17.817162,25.695714,44.06039,36.08165,20.399547,27.747068
3.25,3.1,11.25,1.68,2.17,0.72,0.35,30.0,0.5,20.026776,43.535062,16.718799,14.640449,25.571877,29.372547,35.704571,20.811054,24.99779
3.25,3.1,9.38,1.75,2.25,1.17,0.2,12.0,2.5,31.687798,37.819263,18.959195,14.998173,12.020952,54.374692,29.843731,24.078985,44.239977
3.25,3.25,15.0,1.68,2.1,0.95,0.35,6.0,1.5,23.528667,41.291095,19.648023,15.349555,20.828179,39.359856,29.702153,23.025405,32.432869
3.25,3.25,7.5,1.6,2.25,0.5,0.5,12.0,1.5,26.491506,28.511901,16.761958,15.273122,20.672688,41.939953,38.628422,20.372055,25.085499
3.25,3.4,7.5,1.9,2.1,1.4,0.28,18.0,1.0,30.405256,41.634735,16.200605,16.745728,12.159871,34.862489,31.816748,22.673028,46.202671
3.25,3.4,9.38,1.75,2.4,0.72,0.28,6.0,0.5,24.284756,10.477313,17.455839,15.979089,24.486562,40.581608,30.516553,21.438192,26.461949
3.25,3.55,13.12,1.82,2.33,0.5,0.42,24.0,2.0,26.411859,4.29273,21.304463,16.628176,14.433159,45.000638,38.531642,24.907691,31.076843
3.25,3.7,11.25,1.6,2.17,0.95,0.2,18.0,1.0,21.663587,23.637907,18.733342,17.314734,27.098889,34.079109,30.4697,20.644954,30.240489
4.0,3.1,11.25,1.82,2.25,1.4,0.28,6.0,1.0,34.763927,33.572468,16.555621,14.84551,10.781741,35.030806,29.102941,22.948878,42.74324
4.0,3.1,9.38,1.6,2.33,0.72,0.28,18.0,1.5,25.153051,28.266222,16.611456,14.127287,21.596882,35.865664,30.178471,20.891106,25.757856
4.0,3.25,13.12,1.68,2.25,0.95,0.2,18.0,0.5,23.76856,29.917803,17.428451,14.853775,22.738544,27.467982,28.709569,21.596039,28.004862
4.0,3.25,11.25,1.75,2.1,0.5,0.42,12.0,0.5,20.443925,42.160174,16.073877,14.607142,20.496487,28.587942,31.977666,21.163651,22.63606
4.0,3.4,9.38,1.6,2.1,1.17,0.35,12.0,2.0,29.856404,37.707432,17.359604,15.660982,14.323177,38.002704,30.47321,21.413655,37.602717
4.0,3.4,7.5,1.68,2.17,0.72,0.2,24.0,1.5,21.15903,36.83443,16.113863,15.464558,22.361996,33.415888,30.976955,20.753157,27.528817
4.0,3.55,7.5,1.75,2.17,0.95,0.35,6.0,1.0,25.233893,26.684022,15.850496,16.376085,18.01916,32.857227,30.421832,20.832285,30.560122
4.0,3.7,15.0,1.9,2.4,0.5,0.5,30.0,2.5,33.225353,-15.330803,23.369907,16.983437,2.593908,46.092312,43.83091,27.60308,34.513925
