x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
3.5,2.0,5.0,1.25,2.5,5.0,8.0,0.0,6.5,0.481295,5.031998,25.382219,32.848008,28.297382,22.551643,13.732136,9.050085,21.820488
3.5,2.0,8.0,0.0,1.25,2.75,6.5,2.5,5.0,1.317738,0.289551,17.091088,5.736997,3.722114,65.349796,1.137283,0.061248,18.055398
3.5,6.5,5.0,5.0,3.75,2.75,5.0,1.25,2.0,5.878257,2.51792,1.982954,2.68192,-0.081169,0.734096,7.980739,0.604087,3.405797
3.5,2.0,8.0,2.5,2.5,4.25,2.0,3.75,3.5,0.597878,0.15991,0.035505,7.861681,-0.077451,7.317152,0.71344,0.009328,2.882573
3.5,3.5,2.0,2.5,3.75,3.5,5.0,0.0,8.0,3.841563,13.868014,4.281854,41.1953,42.287804,0.037681,11.784574,26.016824,13.360449
3.5,3.5,8.0,1.25,5.0,4.25,3.5,5.0,3.5,0.604634,0.25158,0.565095,8.131964,-0.072756,12.106637,1.834309,-0.002286,12.214635
3.5,3.5,3.5,1.25,1.25,2.0,3.5,1.25,3.5,0.226609,0.414034,0.978762,1.503192,0.658396,1.559912,0.781477,0.122095,2.539343
3.5,3.5,5.0,0.0,5.0,3.5,2.0,2.5,6.5,4.834563,2.773457,0.106399,24.74551,7.65273,0.966998,1.118246,2.449228,11.975004
3.5,5.0,2.0,3.75,5.0,2.75,2.0,1.25,5.0,1.685279,6.408176,0.054222,12.836902,1.200217,-0.042312,5.211244,5.311105,3.636208
3.5,5.0,6.5,2.5,1.25,2.75,8.0,0.0,2.0,44.640395,0.853226,22.333371,1.42365,0.066105,38.442025,5.449751,0.451066,6.738946
3.5,5.0,2.0,1.25,0.0,5.0,6.5,2.5,8.0,0.194673,3.159006,7.795887,22.825702,44.791061,4.838118,12.232731,0.469976,5.809659
3.5,5.0,6.5,0.0,0.0,4.25,5.0,5.0,3.5,14.370161,0.001654,2.21042,1.620714,0.113346,47.902765,1.058491,0.617502,3.350672
3.5,6.5,2.0,0.0,2.5,2.0,3.5,5.0,5.0,0.361474,0.307797,0.699706,1.425749,1.986423,0.502522,1.522463,0.021345,5.588339
3.5,6.5,3.5,5.0,2.5,3.5,2.0,2.5,2.0,2.125151,0.91244,0.042071,2.063584,-0.064338,-0.019928,3.54421,-0.004926,1.387168
3.5,8.0,5.0,2.5,0.0,2.0,3.5,3.75,2.0,15.210787,0.045879,0.398865,0.12055,-0.077929,4.610498,0.64388,0.19106,1.585436
3.5,8.0,3.5,3.75,0.0,3.5,5.0,0.0,5.0,3.215063,4.684499,1.782538,8.072666,2.773571,1.691226,6.583261,1.722638,1.719283
5.0,2.0,2.0,2.5,5.0,3.5,6.5,1.25,3.5,0.077103,2.483808,10.016355,5.6023,1.516493,0.363985,16.364222,2.182539,11.402694
5.0,2.0,8.0,5.0,1.25,3.5,3.5,5.0,6.5,0.235702,1.053309,1.680249,16.317394,0.55239,3.302722,2.444159,0.001555,3.63416
5.0,2.0,3.5,1.25,0.0,3.5,8.0,3.75,5.0,2.84276,0.187912,29.015705,2.383307,5.796128,18.247632,7.776513,0.013288,7.631101
5.0,2.0,6.5,5.0,0.0,2.75,3.5,1.25,5.0,0.250138,1.559944,1.566401,8.241663,0.455126,1.893613,1.617401,0.433573,1.660935
5.0,3.5,2.0,3.75,1.25,4.25,8.0,2.5,2.0,29.339149,0.359279,16.278138,0.826001,0.076314,3.462323,21.198503,0.014222,2.627157
5.0,3.5,3.5,0.0,5.0,5.0,5.0,3.75,2.0,1.88039,0.151309,1.508996,2.580714,0.02623,5.187207,6.702477,0.005944,6.200638
5.0,3.5,5.0,3.75,0.0,2.75,2.0,5.0,3.5,0.544097,0.03838,0.060516,0.995505,-0.061708,0.76275,0.619925,0.367342,1.325638
5.0,3.5,6.5,0.0,2.5,2.75,3.5,0.0,8.0,2.750365,6.147675,2.175843,33.718202,33.447677,7.790853,0.801569,14.025535,9.888898
5.0,5.0,3.5,5.0,1.25,2.0,2.0,0.0,6.5,0.952055,8.25491,0.157005,14.631076,4.145142,-0.111077,2.320326,7.476849,1.338259
5.0,5.0,5.0,2.5,2.5,2.0,5.0,2.5,5.0,0.343709,1.867785,4.932821,4.521187,1.496992,2.468119,3.3071,0.397698,6.304556
5.0,5.0,6.5,3.75,0.0,5.0,6.5,1.25,5.0,11.559491,2.31463,7.61252,13.572165,1.903607,21.061637,8.943119,0.309379,2.358331
5.0,5.0,8.0,1.25,3.75,2.0,2.0,0.0,3.5,0.491525,1.968734,0.134245,6.385418,0.023304,6.050556,0.307376,3.025273,3.360801
5.0,6.5,8.0,0.0,1.25,5.0,5.0,1.25,2.0,45.347209,0.202724,1.392215,3.212066,-0.070283,78.805606,1.429639,0.01738,1.97794
5.0,6.5,5.0,1.25,0.0,3.5,6.5,1.25,8.0,0.443584,5.254988,11.835468,20.435242,36.320867,16.312615,5.593642,2.548488,6.546626
5.0,8.0,2.0,1.25,3.75,4.25,3.5,2.5,2.0,3.251447,0.73503,0.123083,1.559253,-0.031313,0.495883,5.835569,0.010807,1.351247
5.0,8.0,3.5,0.0,2.5,2.75,6.5,0.0,3.5,4.717756,2.286102,7.414657,2.312064,2.690291,11.260989,5.221279,1.573567,5.183037
6.5,2.0,5.0,1.25,1.25,2.75,5.0,5.0,2.0,4.840884,-0.001749,4.376487,0.091041,-0.046564,10.501866,1.422433,0.771433,1.925578
6.5,2.0,3.5,2.5,2.5,4.25,2.0,1.25,8.0,8.878012,6.352369,0.126859,40.422091,20.71264,0.03853,3.302194,5.645378,1.68778
6.5,3.5,8.0,1.25,0.0,3.5,5.0,0.0,5.0,1.813974,1.336265,5.180549,9.31684,3.234125,41.129986,1.060659,1.01817,2.025243
6.5,3.5,2.0,0.0,2.5,2.0,8.0,1.25,5.0,0.277367,1.67499,33.879328,2.236384,13.854235,5.955058,8.772951,1.313066,14.428353
6.5,5.0,2.0,5.0,0.0,5.0,3.5,2.5,3.5,3.276883,0.915226,0.159327,3.610528,0.01593,-0.076704,9.389212,0.03017,0.476329
6.5,5.0,3.5,2.5,5.0,2.75,3.5,0.0,2.0,0.223097,2.566402,0.502248,2.589848,-0.027107,0.139231,4.392717,2.350229,1.751212
6.5,6.5,6.5,3.75,3.75,2.0,6.5,3.75,6.5,0.518702,5.578876,15.623635,10.766966,2.975272,3.690857,9.592877,1.006328,18.242141
6.5,8.0,5.0,0.0,1.25,3.5,2.0,2.5,3.5,1.647487,0.35083,0.034432,1.96467,0.089443,5.922345,0.289652,0.036868,0.55606
8.0,2.0,5.0,3.75,2.5,5.0,3.5,0.0,3.5,0.3414,2.384156,0.522906,11.516077,0.189403,1.20417,5.748372,1.41154,0.174958
8.0,2.0,3.5,0.0,3.75,2.75,3.5,2.5,5.0,0.334497,0.909229,1.657259,4.860975,3.694896,0.925241,1.744113,0.341097,3.170394
8.0,3.5,6.5,1.25,2.5,3.5,2.0,2.5,2.0,0.986784,0.107857,-0.007504,1.371259,-0.084886,5.595181,0.365159,0.062483,0.294526
8.0,3.5,5.0,2.5,0.0,2.0,6.5,1.25,2.0,16.147965,0.188043,13.737668,0.090223,-0.007415,13.228086,2.80145,0.052642,0.660357
8.0,5.0,3.5,0.0,0.0,4.25,5.0,1.25,6.5,0.136322,1.858542,3.520546,9.998751,19.34509,9.551306,3.544499,0.413779,0.61364
8.0,5.0,2.0,1.25,1.25,2.75,2.0,3.75,5.0,0.048906,0.472113,0.038382,1.884636,1.327396,0.010631,1.203044,0.063406,0.055898
8.0,6.5,2.0,2.5,1.25,3.5,5.0,0.0,3.5,2.221774,2.571544,2.123336,2.373088,1.080398,0.747774,8.066136,0.736338,0.013346
8.0,8.0,8.0,5.0,5.0,2.0,8.0,5.0,8.0,0.744173,13.172573,38.249987,22.004269,5.364253,5.291808,22.297229,2.151168,45.868756
